pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,903.000000,529.120000,NaN,NaN
NaN,NaN,903.000000,529.110000,NaN,NaN
NaN,NaN,903.000000,529.110000,NaN,NaN
NaN,NaN,902.990000,529.110000,NaN,NaN
NaN,NaN,902.990000,529.120000,NaN,NaN
NaN,NaN,902.990000,529.120000,NaN,NaN
NaN,NaN,902.990000,529.120000,NaN,NaN
NaN,NaN,902.980000,529.120000,NaN,NaN
NaN,NaN,902.980000,529.130000,NaN,NaN
NaN,NaN,902.970000,529.120000,NaN,NaN
NaN,NaN,902.970000,529.130000,NaN,NaN
NaN,NaN,902.970000,529.130000,NaN,NaN
NaN,NaN,902.970000,529.120000,NaN,NaN
NaN,NaN,902.970000,529.120000,NaN,NaN
NaN,NaN,902.960000,529.120000,837.159701,434.187367
NaN,NaN,902.960000,529.150000,835.130000,435.420000
NaN,NaN,902.960000,529.140000,836.000000,435.000000
NaN,NaN,902.960000,529.140000,835.900000,435.110000
NaN,NaN,902.950000,529.140000,836.000000,435.010000
NaN,NaN,902.940000,529.140000,836.000000,435.020000
NaN,NaN,902.950000,529.140000,835.990000,435.010000
NaN,NaN,902.950000,529.150000,835.990000,435.010000
NaN,NaN,902.950000,529.140000,835.980000,435.020000
NaN,NaN,902.950000,529.140000,835.990000,435.020000
NaN,NaN,902.950000,529.150000,835.980000,435.020000
NaN,NaN,902.960000,529.150000,835.980000,435.020000
NaN,NaN,902.950000,529.160000,835.980000,435.020000
NaN,NaN,902.940000,529.150000,835.980000,435.020000
NaN,NaN,902.950000,529.150000,835.970000,435.020000
NaN,NaN,902.940000,529.150000,835.980000,435.020000
NaN,NaN,902.940000,529.160000,835.970000,435.040000
NaN,NaN,902.930000,529.160000,835.960000,435.030000
NaN,NaN,902.930000,529.170000,835.960000,435.030000
NaN,NaN,902.910000,529.160000,835.960000,435.030000
NaN,NaN,902.910000,529.170000,835.950000,435.030000
NaN,NaN,902.920000,529.160000,835.950000,435.030000
NaN,NaN,902.920000,529.160000,835.960000,435.030000
NaN,NaN,902.910000,529.180000,835.950000,435.040000
NaN,NaN,902.900000,529.180000,835.950000,435.040000
NaN,NaN,902.890000,529.180000,835.950000,435.050000
NaN,NaN,902.890000,529.180000,835.930000,435.050000
NaN,NaN,902.900000,529.180000,835.930000,435.050000
NaN,NaN,902.910000,529.170000,835.930000,435.050000
NaN,NaN,902.900000,529.160000,835.930000,435.060000
NaN,NaN,902.900000,529.180000,835.920000,435.060000
NaN,NaN,902.890000,529.200000,835.930000,435.060000
NaN,NaN,902.870000,529.200000,835.930000,435.060000
NaN,NaN,902.880000,529.190000,835.930000,435.060000
NaN,NaN,902.880000,529.190000,835.930000,435.060000
NaN,NaN,902.890000,529.180000,835.920000,435.050000
NaN,NaN,902.870000,529.190000,835.910000,435.060000
NaN,NaN,902.860000,529.190000,835.920000,435.060000
NaN,NaN,902.860000,529.190000,835.920000,435.070000
NaN,NaN,902.860000,529.190000,835.910000,435.070000
NaN,NaN,902.860000,529.190000,835.910000,435.070000
NaN,NaN,902.860000,529.200000,835.910000,435.070000
NaN,NaN,902.850000,529.210000,835.910000,435.080000
NaN,NaN,902.850000,529.200000,835.900000,435.080000
NaN,NaN,902.840000,529.200000,835.890000,435.080000
NaN,NaN,902.830000,529.220000,835.900000,435.070000
NaN,NaN,902.860000,529.220000,835.870000,435.090000
NaN,NaN,902.850000,529.230000,835.870000,435.100000
NaN,NaN,902.840000,529.230000,835.870000,435.110000
NaN,NaN,902.850000,529.220000,835.870000,435.100000
NaN,NaN,902.840000,529.220000,835.870000,435.090000
NaN,NaN,902.830000,529.220000,835.870000,435.100000
NaN,NaN,902.820000,529.220000,835.870000,435.100000
NaN,NaN,902.830000,529.220000,835.860000,435.090000
NaN,NaN,902.820000,529.230000,835.860000,435.090000
NaN,NaN,902.810000,529.230000,835.860000,435.080000
NaN,NaN,902.820000,529.230000,835.850000,435.090000
NaN,NaN,902.820000,529.240000,835.840000,435.100000
NaN,NaN,902.810000,529.230000,835.850000,435.090000
NaN,NaN,902.810000,529.240000,835.860000,435.090000
NaN,NaN,902.810000,529.240000,835.850000,435.090000
NaN,NaN,902.820000,529.250000,835.830000,435.100000
NaN,NaN,902.830000,529.230000,835.830000,435.100000
NaN,NaN,902.820000,529.240000,835.840000,435.090000
NaN,NaN,902.810000,529.250000,835.830000,435.090000
NaN,NaN,902.800000,529.270000,835.830000,435.100000
NaN,NaN,902.800000,529.270000,835.830000,435.100000
NaN,NaN,902.800000,529.260000,835.830000,435.100000
NaN,NaN,902.800000,529.260000,835.830000,435.110000
NaN,NaN,902.800000,529.260000,835.830000,435.110000
NaN,NaN,902.780000,529.260000,835.820000,435.110000
NaN,NaN,902.780000,529.260000,835.820000,435.110000
NaN,NaN,902.780000,529.250000,835.810000,435.120000
NaN,NaN,902.780000,529.250000,835.820000,435.120000
NaN,NaN,902.780000,529.260000,835.810000,435.120000
NaN,NaN,902.770000,529.270000,835.810000,435.120000
NaN,NaN,902.770000,529.270000,835.800000,435.130000
NaN,NaN,902.750000,529.270000,835.800000,435.130000
NaN,NaN,902.740000,529.280000,835.800000,435.130000
NaN,NaN,902.750000,529.280000,835.800000,435.130000
NaN,NaN,902.730000,529.280000,835.800000,435.120000
NaN,NaN,902.740000,529.290000,835.800000,435.130000
NaN,NaN,902.720000,529.280000,835.790000,435.130000
NaN,NaN,902.740000,529.280000,835.800000,435.130000
NaN,NaN,902.740000,529.280000,835.800000,435.130000
NaN,NaN,902.750000,529.290000,835.790000,435.130000
NaN,NaN,902.740000,529.290000,835.780000,435.140000
NaN,NaN,902.730000,529.290000,835.780000,435.130000
NaN,NaN,902.740000,529.290000,835.780000,435.130000
NaN,NaN,902.740000,529.290000,835.790000,435.140000
NaN,NaN,902.730000,529.290000,835.790000,435.140000
NaN,NaN,902.730000,529.310000,835.760000,435.140000
NaN,NaN,902.740000,529.280000,835.750000,435.140000
NaN,NaN,902.740000,529.290000,835.770000,435.140000
NaN,NaN,902.740000,529.300000,835.770000,435.140000
NaN,NaN,902.740000,529.300000,835.770000,435.140000
NaN,NaN,902.740000,529.300000,835.780000,435.140000
NaN,NaN,902.730000,529.300000,835.780000,435.130000
NaN,NaN,902.730000,529.300000,835.780000,435.130000
NaN,NaN,902.720000,529.300000,835.770000,435.130000
NaN,NaN,902.730000,529.290000,835.780000,435.140000
NaN,NaN,902.730000,529.280000,835.770000,435.140000
NaN,NaN,902.730000,529.300000,835.780000,435.130000
NaN,NaN,902.740000,529.290000,835.780000,435.140000
NaN,NaN,902.720000,529.290000,835.770000,435.130000
NaN,NaN,902.740000,529.290000,835.790000,435.140000
NaN,NaN,902.770000,529.290000,835.760000,435.150000
NaN,NaN,902.760000,529.310000,835.780000,435.150000
NaN,NaN,902.750000,529.310000,835.770000,435.140000
NaN,NaN,902.730000,529.310000,835.780000,435.150000
NaN,NaN,902.740000,529.300000,835.780000,435.160000
NaN,NaN,902.730000,529.300000,835.790000,435.150000
NaN,NaN,902.730000,529.300000,835.800000,435.150000
NaN,NaN,902.740000,529.310000,835.790000,435.150000
NaN,NaN,902.750000,529.310000,835.800000,435.150000
NaN,NaN,902.740000,529.310000,835.790000,435.150000
NaN,NaN,902.740000,529.310000,835.790000,435.150000
NaN,NaN,902.740000,529.300000,835.780000,435.150000
NaN,NaN,902.740000,529.310000,835.790000,435.150000
NaN,NaN,902.740000,529.320000,835.790000,435.150000
NaN,NaN,902.740000,529.310000,835.810000,435.160000
NaN,NaN,902.780000,529.300000,835.810000,435.190000
NaN,NaN,902.760000,529.300000,835.820000,435.190000
NaN,NaN,902.740000,529.290000,835.800000,435.170000
NaN,NaN,902.730000,529.310000,835.810000,435.170000
NaN,NaN,902.740000,529.310000,835.820000,435.170000
NaN,NaN,902.740000,529.300000,835.820000,435.170000
NaN,NaN,902.730000,529.310000,835.810000,435.170000
NaN,NaN,902.730000,529.320000,835.820000,435.170000
NaN,NaN,902.730000,529.320000,835.830000,435.180000
NaN,NaN,902.730000,529.310000,835.830000,435.180000
NaN,NaN,902.730000,529.300000,835.820000,435.180000
NaN,NaN,902.730000,529.310000,835.820000,435.180000
NaN,NaN,902.730000,529.320000,835.820000,435.170000
