pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,550.983377,475.000399,530.887444,558.128629
NaN,NaN,550.990000,475.000000,531.010000,558.010000
NaN,NaN,550.990000,475.000000,531.000000,558.020000
NaN,NaN,550.990000,475.010000,530.990000,558.010000
NaN,NaN,550.990000,475.010000,530.990000,558.010000
NaN,NaN,550.990000,475.010000,530.990000,558.020000
NaN,NaN,550.980000,475.020000,530.980000,558.020000
NaN,NaN,550.980000,475.020000,530.980000,558.030000
NaN,NaN,550.980000,475.020000,530.970000,558.040000
NaN,NaN,550.980000,475.030000,530.970000,558.040000
NaN,NaN,550.980000,475.030000,530.970000,558.020000
NaN,NaN,550.980000,475.040000,530.980000,558.020000
NaN,NaN,550.980000,475.050000,530.970000,558.030000
NaN,NaN,550.970000,475.050000,531.000000,558.030000
NaN,NaN,550.970000,475.060000,530.980000,558.040000
NaN,NaN,550.960000,475.070000,530.950000,558.040000
NaN,NaN,550.960000,475.070000,530.960000,558.050000
NaN,NaN,550.960000,475.080000,530.960000,558.050000
NaN,NaN,550.960000,475.080000,530.950000,558.050000
NaN,NaN,550.950000,475.090000,530.950000,558.060000
NaN,NaN,550.950000,475.090000,530.950000,558.060000
NaN,NaN,550.950000,475.100000,530.940000,558.060000
NaN,NaN,550.950000,475.100000,530.920000,558.060000
NaN,NaN,550.940000,475.110000,530.920000,558.080000
NaN,NaN,550.940000,475.110000,530.940000,558.080000
NaN,NaN,550.940000,475.120000,530.940000,558.070000
NaN,NaN,550.940000,475.130000,530.950000,558.070000
NaN,NaN,550.940000,475.130000,530.950000,558.070000
NaN,NaN,550.940000,475.140000,530.940000,558.080000
NaN,NaN,550.930000,475.150000,530.930000,558.080000
NaN,NaN,550.930000,475.180000,530.890000,558.080000
NaN,NaN,550.920000,475.180000,530.900000,558.080000
NaN,NaN,550.920000,475.190000,530.890000,558.090000
NaN,NaN,550.910000,475.190000,530.890000,558.090000
NaN,NaN,550.910000,475.190000,530.890000,558.110000
NaN,NaN,550.910000,475.200000,530.890000,558.110000
NaN,NaN,550.910000,475.200000,530.880000,558.120000
NaN,NaN,550.910000,475.210000,530.880000,558.110000
NaN,NaN,550.910000,475.230000,530.870000,558.110000
NaN,NaN,550.910000,475.240000,530.890000,558.110000
