pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,863.403155,494.150691
NaN,NaN,NaN,NaN,863.000000,494.020000
NaN,NaN,NaN,NaN,863.020000,494.030000
NaN,NaN,NaN,NaN,863.020000,494.060000
NaN,NaN,NaN,NaN,863.040000,494.080000
NaN,NaN,NaN,NaN,863.060000,494.100000
NaN,NaN,NaN,NaN,863.070000,494.130000
NaN,NaN,NaN,NaN,863.080000,494.170000
NaN,NaN,NaN,NaN,863.090000,494.200000
NaN,NaN,NaN,NaN,863.090000,494.230000
NaN,NaN,NaN,NaN,863.110000,494.280000
NaN,NaN,NaN,NaN,863.120000,494.300000
NaN,NaN,NaN,NaN,863.130000,494.320000
NaN,NaN,NaN,NaN,863.130000,494.350000
NaN,NaN,NaN,NaN,863.140000,494.410000
NaN,NaN,NaN,NaN,863.180000,494.490000
NaN,NaN,NaN,NaN,863.110000,494.980000
NaN,NaN,NaN,NaN,863.120000,495.000000
NaN,NaN,NaN,NaN,863.120000,495.020000
NaN,NaN,NaN,NaN,863.140000,495.050000
NaN,NaN,NaN,NaN,863.140000,495.090000
NaN,NaN,NaN,NaN,863.150000,495.120000
NaN,NaN,NaN,NaN,863.160000,495.140000
NaN,NaN,NaN,NaN,863.180000,495.160000
NaN,NaN,NaN,NaN,863.200000,495.190000
NaN,NaN,NaN,NaN,863.190000,495.220000
NaN,NaN,NaN,NaN,863.190000,495.260000
NaN,NaN,NaN,NaN,863.230000,495.280000
NaN,NaN,NaN,NaN,863.230000,495.330000
NaN,NaN,NaN,NaN,863.280000,495.360000
NaN,NaN,NaN,NaN,863.300000,495.440000
NaN,NaN,NaN,NaN,863.160000,495.980000
NaN,NaN,NaN,NaN,863.180000,495.990000
NaN,NaN,NaN,NaN,863.180000,496.020000
NaN,NaN,NaN,NaN,863.190000,496.040000
NaN,NaN,NaN,NaN,863.200000,496.070000
NaN,NaN,NaN,NaN,863.200000,496.120000
NaN,NaN,NaN,NaN,863.220000,496.140000
NaN,NaN,NaN,NaN,863.230000,496.180000
NaN,NaN,NaN,NaN,863.230000,496.220000
NaN,NaN,NaN,NaN,863.250000,496.250000
NaN,NaN,NaN,NaN,863.250000,496.290000
NaN,NaN,NaN,NaN,863.260000,496.330000
NaN,NaN,NaN,NaN,863.270000,496.360000
NaN,NaN,NaN,NaN,863.320000,496.360000
NaN,NaN,NaN,NaN,863.340000,496.370000
NaN,NaN,NaN,NaN,863.370000,496.380000
NaN,NaN,NaN,NaN,863.370000,496.410000
NaN,NaN,NaN,NaN,863.380000,496.440000
NaN,NaN,NaN,NaN,863.370000,496.460000
NaN,NaN,NaN,NaN,863.380000,496.520000
NaN,NaN,NaN,NaN,863.220000,497.220000
