pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,757.970611,472.020708,622.789093,481.233483
NaN,NaN,758.010000,472.000000,623.000000,481.000000
NaN,NaN,758.010000,471.990000,623.000000,481.000000
NaN,NaN,758.010000,471.990000,623.000000,481.000000
NaN,NaN,758.000000,472.000000,622.990000,481.010000
NaN,NaN,758.000000,472.000000,622.990000,481.000000
NaN,NaN,758.000000,472.000000,622.990000,481.000000
NaN,NaN,758.000000,471.990000,622.990000,480.980000
NaN,NaN,757.990000,471.990000,622.990000,480.990000
NaN,NaN,757.980000,472.000000,622.990000,480.990000
NaN,NaN,757.980000,471.990000,622.990000,480.990000
NaN,NaN,757.970000,471.990000,622.990000,480.990000
NaN,NaN,757.970000,472.000000,622.990000,480.980000
NaN,NaN,757.960000,472.000000,622.970000,480.980000
NaN,NaN,757.960000,471.990000,622.980000,480.980000
NaN,NaN,757.970000,471.990000,622.970000,480.960000
NaN,NaN,757.980000,471.990000,622.980000,480.970000
NaN,NaN,757.970000,472.000000,622.980000,480.950000
NaN,NaN,757.970000,471.990000,622.980000,480.950000
NaN,NaN,757.950000,471.990000,622.980000,480.950000
NaN,NaN,757.940000,471.990000,622.980000,480.950000
NaN,NaN,757.920000,471.990000,622.970000,480.940000
NaN,NaN,757.930000,472.000000,622.960000,480.930000
NaN,NaN,757.930000,472.000000,622.960000,480.920000
NaN,NaN,757.920000,471.990000,622.960000,480.920000
NaN,NaN,757.920000,472.000000,622.950000,480.920000
NaN,NaN,757.920000,472.000000,622.960000,480.910000
NaN,NaN,757.900000,471.990000,622.960000,480.910000
NaN,NaN,757.900000,472.000000,622.940000,480.900000
NaN,NaN,757.890000,472.000000,622.940000,480.890000
NaN,NaN,757.880000,472.000000,622.940000,480.900000
NaN,NaN,757.880000,471.990000,622.920000,480.890000
NaN,NaN,757.870000,471.980000,622.920000,480.890000
NaN,NaN,757.860000,471.990000,622.910000,480.890000
NaN,NaN,757.850000,472.010000,622.920000,480.890000
NaN,NaN,757.850000,472.000000,622.910000,480.880000
NaN,NaN,757.860000,472.000000,622.910000,480.870000
NaN,NaN,757.840000,472.000000,622.920000,480.870000
NaN,NaN,757.840000,472.000000,622.900000,480.870000
NaN,NaN,757.840000,471.990000,622.900000,480.860000
NaN,NaN,757.840000,472.000000,622.890000,480.850000
NaN,NaN,757.840000,471.990000,622.900000,480.840000
NaN,NaN,757.830000,471.990000,622.890000,480.840000
NaN,NaN,757.820000,472.000000,622.890000,480.830000
NaN,NaN,757.810000,471.990000,622.870000,480.830000
NaN,NaN,757.790000,471.990000,622.830000,480.820000
NaN,NaN,757.780000,471.990000,622.850000,480.810000
NaN,NaN,757.790000,471.990000,622.860000,480.800000
NaN,NaN,757.780000,471.990000,622.860000,480.800000
NaN,NaN,757.790000,471.990000,622.860000,480.810000
NaN,NaN,757.790000,471.990000,622.840000,480.790000
NaN,NaN,757.780000,471.990000,622.830000,480.800000
NaN,NaN,757.770000,471.980000,622.830000,480.790000
NaN,NaN,757.760000,471.980000,622.830000,480.780000
NaN,NaN,757.750000,471.980000,622.820000,480.780000
NaN,NaN,757.750000,471.990000,622.820000,480.780000
NaN,NaN,757.760000,471.990000,622.820000,480.780000
NaN,NaN,757.750000,471.980000,622.810000,480.760000
NaN,NaN,757.730000,471.980000,622.810000,480.760000
NaN,NaN,757.730000,471.990000,622.790000,480.750000
NaN,NaN,757.710000,471.980000,622.810000,480.770000
NaN,NaN,757.710000,471.990000,622.800000,480.770000
NaN,NaN,757.720000,471.990000,622.800000,480.760000
NaN,NaN,757.690000,471.990000,622.790000,480.760000
NaN,NaN,757.690000,471.990000,622.790000,480.750000
NaN,NaN,757.680000,471.990000,622.790000,480.750000
NaN,NaN,757.690000,471.990000,622.780000,480.760000
NaN,NaN,757.670000,472.000000,622.780000,480.740000
NaN,NaN,757.660000,472.000000,622.770000,480.730000
NaN,NaN,757.650000,472.000000,622.750000,480.730000
NaN,NaN,757.650000,472.000000,622.750000,480.730000
NaN,NaN,757.620000,472.000000,622.740000,480.740000
NaN,NaN,757.640000,472.000000,622.740000,480.730000
NaN,NaN,757.640000,471.990000,622.740000,480.720000
NaN,NaN,757.610000,471.980000,622.730000,480.720000
NaN,NaN,757.620000,471.980000,622.680000,480.750000
NaN,NaN,757.620000,471.990000,622.700000,480.730000
NaN,NaN,757.620000,471.990000,622.710000,480.720000
NaN,NaN,757.590000,471.980000,622.690000,480.710000
NaN,NaN,757.600000,471.970000,622.700000,480.700000
NaN,NaN,757.590000,471.980000,622.680000,480.700000
NaN,NaN,757.570000,471.970000,622.680000,480.700000
NaN,NaN,757.560000,471.970000,622.650000,480.700000
NaN,NaN,757.560000,471.980000,622.660000,480.710000
NaN,NaN,757.560000,471.980000,622.660000,480.700000
NaN,NaN,757.560000,471.980000,622.660000,480.700000
NaN,NaN,757.550000,471.970000,622.640000,480.710000
NaN,NaN,757.530000,471.970000,622.650000,480.700000
NaN,NaN,757.530000,471.970000,622.620000,480.700000
NaN,NaN,757.540000,471.980000,622.620000,480.710000
NaN,NaN,757.530000,471.980000,622.550000,480.710000
NaN,NaN,757.530000,471.970000,622.130000,480.770000
NaN,NaN,757.490000,471.970000,622.120000,480.770000
NaN,NaN,757.350000,471.950000,622.130000,480.760000
NaN,NaN,757.350000,471.950000,622.120000,480.750000
NaN,NaN,757.330000,471.950000,622.090000,480.760000
NaN,NaN,757.320000,471.950000,622.100000,480.760000
NaN,NaN,757.320000,471.950000,622.110000,480.760000
NaN,NaN,757.310000,471.940000,622.090000,480.750000
NaN,NaN,757.280000,471.940000,622.090000,480.750000
NaN,NaN,757.290000,471.940000,622.090000,480.750000
NaN,NaN,757.280000,471.930000,622.090000,480.750000
NaN,NaN,757.290000,471.930000,622.100000,480.760000
NaN,NaN,757.290000,471.950000,622.090000,480.760000
NaN,NaN,757.270000,471.950000,622.090000,480.760000
NaN,NaN,757.260000,471.970000,622.100000,480.770000
NaN,NaN,757.250000,471.960000,622.080000,480.780000
NaN,NaN,757.250000,471.950000,622.070000,480.800000
NaN,NaN,757.250000,471.950000,622.080000,480.800000
NaN,NaN,757.230000,471.950000,622.070000,480.790000
NaN,NaN,757.230000,471.950000,622.060000,480.790000
NaN,NaN,757.230000,471.950000,622.040000,480.790000
NaN,NaN,757.210000,471.950000,622.070000,480.780000
NaN,NaN,757.200000,471.950000,622.050000,480.790000
NaN,NaN,757.190000,471.960000,622.050000,480.780000
NaN,NaN,757.190000,471.950000,622.050000,480.780000
NaN,NaN,757.190000,471.960000,622.050000,480.780000
NaN,NaN,757.160000,471.950000,622.040000,480.790000
NaN,NaN,757.170000,471.940000,622.050000,480.790000
NaN,NaN,757.160000,471.950000,622.040000,480.780000
NaN,NaN,757.140000,471.950000,622.040000,480.790000
NaN,NaN,757.140000,471.960000,622.030000,480.790000
NaN,NaN,757.140000,471.960000,622.060000,480.780000
NaN,NaN,757.120000,471.960000,622.020000,480.810000
NaN,NaN,757.110000,471.950000,622.030000,480.790000
NaN,NaN,757.120000,471.960000,622.030000,480.790000
NaN,NaN,757.120000,471.970000,622.020000,480.810000
NaN,NaN,757.110000,471.970000,622.010000,480.810000
NaN,NaN,757.110000,471.970000,622.010000,480.810000
NaN,NaN,757.090000,471.960000,622.030000,480.800000
NaN,NaN,757.090000,471.960000,622.030000,480.790000
NaN,NaN,757.100000,471.960000,622.030000,480.770000
NaN,NaN,757.080000,471.950000,622.020000,480.770000
NaN,NaN,757.080000,471.950000,622.010000,480.780000
NaN,NaN,757.070000,471.950000,622.000000,480.780000
NaN,NaN,757.030000,471.970000,621.980000,480.780000
NaN,NaN,757.050000,471.970000,621.970000,480.800000
NaN,NaN,757.040000,471.960000,621.990000,480.790000
NaN,NaN,757.020000,471.950000,621.960000,480.790000
NaN,NaN,757.000000,471.950000,621.950000,480.780000
NaN,NaN,757.010000,471.950000,621.960000,480.780000
NaN,NaN,757.000000,471.950000,621.920000,480.790000
NaN,NaN,757.010000,471.960000,621.930000,480.780000
NaN,NaN,757.020000,471.970000,621.920000,480.790000
NaN,NaN,757.010000,471.970000,621.920000,480.790000
NaN,NaN,757.010000,471.980000,621.920000,480.800000
NaN,NaN,757.020000,471.970000,621.920000,480.800000
NaN,NaN,756.980000,471.960000,621.910000,480.790000
NaN,NaN,756.960000,471.950000,621.890000,480.800000
NaN,NaN,756.980000,471.960000,621.890000,480.800000
NaN,NaN,756.940000,471.960000,621.860000,480.790000
NaN,NaN,756.940000,471.960000,621.870000,480.780000
NaN,NaN,756.920000,471.950000,621.880000,480.770000
NaN,NaN,756.920000,471.960000,621.880000,480.780000
NaN,NaN,756.920000,471.970000,621.870000,480.780000
NaN,NaN,756.910000,471.960000,621.850000,480.790000
NaN,NaN,756.910000,471.970000,621.830000,480.800000
NaN,NaN,756.900000,471.970000,621.830000,480.800000
NaN,NaN,756.890000,471.970000,621.850000,480.810000
NaN,NaN,756.880000,471.960000,621.860000,480.810000
NaN,NaN,756.870000,471.970000,621.860000,480.800000
NaN,NaN,756.850000,471.970000,621.850000,480.800000
NaN,NaN,756.840000,471.970000,621.850000,480.800000
NaN,NaN,756.850000,471.970000,621.880000,480.800000
NaN,NaN,756.860000,471.970000,621.870000,480.790000
NaN,NaN,756.840000,471.970000,621.820000,480.820000
NaN,NaN,756.830000,471.970000,621.820000,480.820000
NaN,NaN,756.820000,471.960000,621.860000,480.790000
NaN,NaN,756.840000,471.960000,621.870000,480.780000
NaN,NaN,756.850000,471.960000,621.850000,480.800000
NaN,NaN,756.840000,471.960000,621.840000,480.790000
NaN,NaN,756.810000,471.970000,621.830000,480.780000
NaN,NaN,756.800000,471.960000,621.850000,480.780000
NaN,NaN,756.800000,471.980000,621.850000,480.760000
NaN,NaN,756.800000,471.980000,621.840000,480.770000
