pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,275.179977,398.485883
NaN,NaN,NaN,NaN,275.000000,397.950000
NaN,NaN,NaN,NaN,274.990000,397.870000
NaN,NaN,NaN,NaN,274.980000,397.680000
NaN,NaN,NaN,NaN,274.980000,397.690000
NaN,NaN,NaN,NaN,274.970000,397.560000
NaN,NaN,NaN,NaN,274.960000,397.390000
NaN,NaN,NaN,NaN,274.960000,397.140000
NaN,NaN,NaN,NaN,274.960000,397.060000
NaN,NaN,NaN,NaN,274.950000,396.980000
NaN,NaN,NaN,NaN,274.930000,396.900000
NaN,NaN,NaN,NaN,274.930000,396.810000
NaN,NaN,NaN,NaN,274.910000,396.670000
NaN,NaN,NaN,NaN,274.930000,396.520000
NaN,NaN,NaN,NaN,274.930000,396.250000
NaN,NaN,NaN,NaN,274.920000,396.110000
NaN,NaN,NaN,NaN,274.910000,396.050000
NaN,NaN,NaN,NaN,274.920000,395.990000
NaN,NaN,NaN,NaN,274.910000,395.910000
NaN,NaN,NaN,NaN,274.890000,395.830000
NaN,NaN,NaN,NaN,274.880000,395.720000
NaN,NaN,NaN,NaN,274.860000,395.600000
NaN,NaN,NaN,NaN,274.850000,395.280000
NaN,NaN,NaN,NaN,274.850000,395.170000
NaN,NaN,NaN,NaN,274.840000,395.090000
NaN,NaN,NaN,NaN,274.840000,395.020000
NaN,NaN,NaN,NaN,274.810000,394.930000
NaN,NaN,NaN,NaN,274.810000,394.830000
NaN,NaN,NaN,NaN,274.790000,394.740000
NaN,NaN,NaN,NaN,274.800000,394.630000
NaN,NaN,NaN,NaN,274.820000,394.380000
NaN,NaN,NaN,NaN,274.820000,394.180000
NaN,NaN,NaN,NaN,274.800000,394.100000
NaN,NaN,NaN,NaN,274.800000,394.040000
NaN,NaN,NaN,NaN,274.790000,393.960000
NaN,NaN,NaN,NaN,274.770000,393.870000
NaN,NaN,NaN,NaN,274.760000,393.790000
NaN,NaN,NaN,NaN,274.760000,393.660000
NaN,NaN,NaN,NaN,274.740000,393.550000
NaN,NaN,NaN,NaN,274.740000,393.230000
NaN,NaN,NaN,NaN,274.750000,393.140000
NaN,NaN,NaN,NaN,274.740000,393.080000
NaN,NaN,NaN,NaN,274.740000,392.980000
NaN,NaN,NaN,NaN,274.710000,392.900000
NaN,NaN,NaN,NaN,274.740000,392.840000
NaN,NaN,NaN,NaN,274.740000,392.640000
NaN,NaN,NaN,NaN,274.750000,392.320000
NaN,NaN,NaN,NaN,274.770000,392.260000
NaN,NaN,NaN,NaN,274.770000,392.180000
NaN,NaN,NaN,NaN,274.760000,392.100000
NaN,NaN,NaN,NaN,274.760000,392.040000
NaN,NaN,NaN,NaN,274.760000,391.980000
NaN,NaN,NaN,NaN,274.790000,391.910000
NaN,NaN,NaN,NaN,274.780000,391.840000
NaN,NaN,NaN,NaN,274.740000,391.730000
NaN,NaN,NaN,NaN,274.750000,391.630000
NaN,NaN,NaN,NaN,274.730000,391.480000
NaN,NaN,NaN,NaN,274.730000,391.150000
NaN,NaN,NaN,NaN,274.720000,391.080000
NaN,NaN,NaN,NaN,274.750000,391.030000
NaN,NaN,NaN,NaN,274.760000,390.880000
NaN,NaN,NaN,NaN,274.730000,390.840000
NaN,NaN,NaN,NaN,274.740000,390.770000
NaN,NaN,NaN,NaN,274.740000,390.670000
NaN,NaN,NaN,NaN,274.740000,390.500000
NaN,NaN,NaN,NaN,274.770000,390.190000
NaN,NaN,NaN,NaN,274.760000,390.120000
NaN,NaN,NaN,NaN,274.770000,390.050000
NaN,NaN,NaN,NaN,274.760000,390.000000
NaN,NaN,NaN,NaN,274.760000,389.920000
NaN,NaN,NaN,NaN,274.770000,389.840000
NaN,NaN,NaN,NaN,274.740000,389.790000
NaN,NaN,NaN,NaN,274.750000,389.690000
NaN,NaN,NaN,NaN,274.760000,389.620000
NaN,NaN,NaN,NaN,274.760000,389.410000
NaN,NaN,NaN,NaN,274.750000,389.100000
NaN,NaN,NaN,NaN,274.760000,389.060000
NaN,NaN,NaN,NaN,274.760000,389.010000
NaN,NaN,NaN,NaN,274.750000,388.960000
NaN,NaN,NaN,NaN,274.750000,388.900000
NaN,NaN,NaN,NaN,274.760000,388.810000
NaN,NaN,NaN,NaN,274.770000,388.720000
NaN,NaN,NaN,NaN,274.770000,388.610000
NaN,NaN,NaN,NaN,274.790000,388.450000
NaN,NaN,NaN,NaN,274.810000,388.160000
NaN,NaN,NaN,NaN,274.820000,388.120000
NaN,NaN,NaN,NaN,274.800000,388.040000
NaN,NaN,NaN,NaN,274.790000,388.010000
NaN,NaN,NaN,NaN,274.790000,387.950000
NaN,NaN,NaN,NaN,274.780000,387.850000
NaN,NaN,NaN,NaN,274.780000,387.770000
NaN,NaN,NaN,NaN,274.800000,387.700000
NaN,NaN,NaN,NaN,274.800000,387.590000
NaN,NaN,NaN,NaN,274.820000,387.230000
NaN,NaN,NaN,NaN,274.840000,387.130000
NaN,NaN,NaN,NaN,274.830000,387.080000
NaN,NaN,NaN,NaN,274.840000,387.030000
NaN,NaN,NaN,NaN,274.820000,386.990000
NaN,NaN,NaN,NaN,274.820000,386.910000
NaN,NaN,NaN,NaN,274.830000,386.830000
NaN,NaN,NaN,NaN,274.840000,386.760000
NaN,NaN,NaN,NaN,274.830000,386.630000
NaN,NaN,NaN,NaN,274.840000,386.480000
NaN,NaN,NaN,NaN,274.890000,386.180000
NaN,NaN,NaN,NaN,274.870000,386.170000
NaN,NaN,NaN,NaN,274.890000,386.060000
NaN,NaN,NaN,NaN,274.890000,386.040000
NaN,NaN,NaN,NaN,274.890000,385.990000
NaN,NaN,NaN,NaN,274.900000,385.920000
NaN,NaN,NaN,NaN,274.900000,385.870000
NaN,NaN,NaN,NaN,274.890000,385.790000
NaN,NaN,NaN,NaN,274.900000,385.710000
NaN,NaN,NaN,NaN,274.940000,385.580000
NaN,NaN,NaN,NaN,274.940000,385.270000
NaN,NaN,NaN,NaN,274.960000,385.210000
NaN,NaN,NaN,NaN,274.970000,385.110000
NaN,NaN,NaN,NaN,274.950000,385.050000
NaN,NaN,NaN,NaN,274.950000,385.020000
NaN,NaN,NaN,NaN,274.950000,384.970000
NaN,NaN,NaN,NaN,274.960000,384.910000
NaN,NaN,NaN,NaN,274.940000,384.800000
NaN,NaN,NaN,NaN,274.950000,384.750000
NaN,NaN,NaN,NaN,274.970000,384.660000
NaN,NaN,NaN,NaN,274.980000,384.560000
NaN,NaN,NaN,NaN,275.000000,384.240000
NaN,NaN,NaN,NaN,275.010000,384.180000
NaN,NaN,NaN,NaN,275.020000,384.120000
NaN,NaN,NaN,NaN,275.010000,384.090000
NaN,NaN,NaN,NaN,275.020000,384.020000
NaN,NaN,NaN,NaN,275.040000,383.970000
