pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,135.820000,267.760000,122.970000,278.590000
NaN,NaN,135.830000,267.730000,122.950000,278.590000
NaN,NaN,135.870000,267.680000,122.990000,278.490000
NaN,NaN,135.860000,267.660000,123.010000,278.100000
NaN,NaN,135.840000,267.630000,122.950000,278.200000
NaN,NaN,135.860000,267.620000,122.970000,278.150000
NaN,NaN,135.870000,267.620000,122.930000,278.130000
NaN,NaN,135.890000,267.590000,123.020000,278.070000
NaN,NaN,135.890000,267.540000,123.010000,278.010000
NaN,NaN,135.880000,267.340000,122.960000,278.090000
NaN,NaN,135.890000,267.310000,123.030000,278.040000
NaN,NaN,135.890000,267.280000,123.040000,278.110000
NaN,NaN,135.900000,267.290000,123.080000,278.090000
NaN,NaN,135.890000,267.270000,123.060000,278.080000
NaN,NaN,135.920000,267.230000,123.140000,278.030000
NaN,NaN,135.910000,267.220000,123.020000,277.980000
NaN,NaN,135.910000,267.200000,123.000000,278.010000
NaN,NaN,135.910000,267.180000,123.070000,277.950000
NaN,NaN,135.950000,267.170000,123.030000,277.890000
NaN,NaN,135.930000,267.140000,123.140000,277.920000
NaN,NaN,135.950000,267.130000,123.200000,277.920000
NaN,NaN,135.940000,267.120000,123.110000,278.010000
NaN,NaN,135.950000,267.120000,123.000000,277.880000
NaN,NaN,135.960000,267.120000,123.120000,277.840000
NaN,NaN,135.960000,267.100000,123.100000,277.830000
NaN,NaN,135.960000,267.080000,123.020000,277.690000
NaN,NaN,135.960000,267.070000,123.170000,277.820000
NaN,NaN,135.980000,267.030000,123.200000,277.790000
NaN,NaN,135.980000,267.020000,123.110000,277.650000
NaN,NaN,135.960000,267.010000,123.130000,277.680000
NaN,NaN,135.940000,267.000000,123.190000,277.650000
NaN,NaN,135.950000,266.970000,123.240000,277.590000
NaN,NaN,135.970000,266.970000,123.280000,277.740000
NaN,NaN,135.970000,266.950000,123.260000,277.660000
NaN,NaN,135.960000,266.940000,123.300000,277.690000
NaN,NaN,135.950000,266.920000,123.270000,277.710000
NaN,NaN,135.980000,266.900000,123.360000,277.660000
NaN,NaN,135.970000,266.890000,123.210000,277.730000
NaN,NaN,135.990000,266.880000,123.280000,277.650000
NaN,NaN,135.980000,266.880000,123.300000,277.600000
NaN,NaN,135.980000,266.850000,123.300000,277.470000
NaN,NaN,135.990000,266.850000,123.350000,277.150000
NaN,NaN,135.970000,266.820000,123.340000,277.040000
NaN,NaN,136.000000,266.790000,123.390000,277.100000
NaN,NaN,136.020000,266.790000,123.260000,277.060000
NaN,NaN,136.010000,266.760000,123.270000,277.050000
NaN,NaN,136.010000,266.740000,123.360000,277.040000
NaN,NaN,135.990000,266.710000,123.330000,277.010000
NaN,NaN,136.020000,266.680000,123.350000,277.070000
NaN,NaN,136.050000,266.640000,123.370000,276.970000
NaN,NaN,136.030000,266.590000,123.620000,277.040000
NaN,NaN,136.040000,266.570000,123.790000,277.000000
NaN,NaN,136.040000,266.570000,123.800000,277.030000
NaN,NaN,136.050000,266.560000,123.850000,276.990000
NaN,NaN,136.060000,266.530000,123.810000,276.950000
NaN,NaN,136.070000,266.470000,123.800000,276.930000
NaN,NaN,136.060000,266.340000,123.710000,276.930000
NaN,NaN,136.080000,266.310000,123.830000,276.940000
NaN,NaN,136.090000,266.280000,123.820000,277.040000
NaN,NaN,136.080000,266.300000,123.910000,276.980000
NaN,NaN,136.090000,266.280000,123.900000,276.940000
NaN,NaN,136.100000,266.270000,123.950000,276.920000
NaN,NaN,136.130000,266.240000,123.940000,276.960000
NaN,NaN,136.120000,266.230000,124.020000,276.940000
NaN,NaN,136.120000,266.220000,124.020000,277.040000
NaN,NaN,136.120000,266.200000,124.070000,277.030000
NaN,NaN,136.140000,266.190000,124.100000,277.070000
NaN,NaN,136.130000,266.190000,124.120000,277.010000
NaN,NaN,136.150000,266.170000,124.120000,276.980000
NaN,NaN,136.160000,266.170000,124.210000,276.970000
NaN,NaN,136.150000,266.160000,124.130000,277.000000
NaN,NaN,136.170000,266.150000,124.210000,277.040000
NaN,NaN,136.160000,266.150000,124.340000,277.080000
NaN,NaN,136.170000,266.130000,124.540000,277.070000
NaN,NaN,136.170000,266.120000,124.800000,277.040000
NaN,NaN,136.200000,266.110000,124.770000,277.030000
NaN,NaN,136.190000,266.110000,124.790000,277.080000
NaN,NaN,136.210000,266.090000,124.900000,277.030000
NaN,NaN,136.210000,266.080000,124.990000,277.090000
NaN,NaN,136.170000,266.070000,125.080000,276.900000
NaN,NaN,136.170000,266.070000,125.060000,277.070000
NaN,NaN,136.170000,266.060000,125.180000,277.100000
NaN,NaN,136.190000,266.040000,125.220000,277.080000
NaN,NaN,136.190000,266.040000,125.310000,277.230000
NaN,NaN,136.180000,266.040000,125.310000,277.180000
NaN,NaN,136.180000,266.040000,125.290000,277.080000
NaN,NaN,136.160000,266.020000,125.490000,277.120000
NaN,NaN,136.190000,266.010000,125.570000,277.070000
NaN,NaN,136.190000,265.980000,125.710000,277.070000
NaN,NaN,136.200000,265.980000,125.770000,277.000000
NaN,NaN,136.210000,265.970000,125.940000,277.070000
NaN,NaN,136.200000,265.970000,125.960000,276.920000
NaN,NaN,136.210000,265.970000,125.870000,276.960000
NaN,NaN,136.200000,265.930000,125.980000,277.030000
NaN,NaN,136.220000,265.920000,126.070000,276.960000
NaN,NaN,136.180000,265.910000,126.120000,276.890000
NaN,NaN,136.180000,265.910000,126.240000,276.940000
NaN,NaN,136.190000,265.890000,126.230000,276.860000
NaN,NaN,136.190000,265.890000,126.320000,276.990000
NaN,NaN,136.180000,265.890000,126.320000,276.810000
NaN,NaN,136.170000,265.880000,126.300000,276.960000
NaN,NaN,136.190000,265.860000,126.410000,276.890000
NaN,NaN,136.190000,265.860000,126.290000,276.900000
NaN,NaN,136.210000,265.820000,126.300000,276.990000
NaN,NaN,136.170000,265.810000,127.230000,276.070000
NaN,NaN,136.160000,265.800000,127.760000,275.110000
NaN,NaN,136.150000,265.820000,127.880000,274.690000
NaN,NaN,136.180000,265.790000,127.880000,274.740000
NaN,NaN,136.170000,265.820000,127.850000,275.000000
NaN,NaN,136.150000,265.730000,127.970000,275.270000
NaN,NaN,136.170000,265.740000,128.050000,276.010000
NaN,NaN,136.170000,265.730000,128.120000,276.720000
NaN,NaN,136.160000,265.730000,127.457539,273.199864
NaN,NaN,136.170000,265.720000,127.050000,272.880000
NaN,NaN,136.180000,265.710000,127.000000,272.880000
NaN,NaN,136.180000,265.680000,127.070000,272.930000
NaN,NaN,136.170000,265.690000,127.080000,272.960000
NaN,NaN,136.150000,265.700000,127.100000,272.890000
NaN,NaN,136.160000,265.700000,127.110000,272.940000
NaN,NaN,136.180000,265.680000,127.110000,272.880000
NaN,NaN,136.190000,265.660000,127.180000,272.920000
NaN,NaN,136.170000,265.630000,127.180000,272.890000
NaN,NaN,136.190000,265.630000,127.220000,272.870000
NaN,NaN,136.170000,265.620000,127.210000,272.890000
NaN,NaN,136.210000,265.610000,127.320000,272.890000
NaN,NaN,136.220000,265.620000,127.360000,272.810000
NaN,NaN,136.230000,265.550000,127.340000,272.830000
NaN,NaN,136.260000,265.360000,127.400000,272.790000
NaN,NaN,136.250000,265.350000,127.400000,272.790000
NaN,NaN,136.230000,265.340000,127.400000,272.800000
NaN,NaN,136.240000,265.310000,127.390000,272.900000
NaN,NaN,136.230000,265.320000,127.380000,272.930000
NaN,NaN,136.240000,265.310000,127.420000,272.800000
NaN,NaN,136.270000,265.300000,127.420000,272.810000
NaN,NaN,136.240000,265.300000,127.460000,272.820000
NaN,NaN,136.210000,265.270000,127.520000,272.790000
NaN,NaN,136.220000,265.280000,127.890000,272.810000
NaN,NaN,136.240000,265.270000,127.980000,272.720000
NaN,NaN,136.240000,265.290000,128.040000,272.780000
NaN,NaN,136.270000,265.260000,128.380000,272.650000
NaN,NaN,136.270000,265.250000,128.900000,272.720000
NaN,NaN,136.260000,265.240000,128.840000,272.610000
NaN,NaN,136.240000,265.260000,128.970000,272.520000
NaN,NaN,136.280000,265.240000,129.200000,271.990000
NaN,NaN,136.280000,265.220000,129.250000,272.010000
NaN,NaN,136.260000,265.230000,129.310000,272.050000
NaN,NaN,136.260000,265.240000,129.450000,272.030000
NaN,NaN,136.270000,265.230000,129.870000,272.050000
NaN,NaN,136.270000,265.220000,129.930000,272.010000
NaN,NaN,136.290000,265.210000,129.910000,271.990000
NaN,NaN,136.290000,265.190000,129.910000,271.970000
NaN,NaN,136.300000,265.200000,129.960000,271.910000
NaN,NaN,136.300000,265.180000,129.940000,271.950000
NaN,NaN,136.290000,265.180000,130.040000,271.970000
NaN,NaN,136.290000,265.200000,130.070000,271.940000
NaN,NaN,136.310000,265.200000,130.170000,271.840000
NaN,NaN,136.300000,265.200000,130.170000,271.840000
NaN,NaN,136.310000,265.190000,130.140000,271.710000
NaN,NaN,136.280000,265.190000,130.070000,271.820000
NaN,NaN,136.280000,265.190000,130.100000,271.920000
NaN,NaN,136.310000,265.190000,130.220000,271.900000
NaN,NaN,136.310000,265.170000,130.200000,271.920000
NaN,NaN,136.320000,265.180000,130.280000,271.780000
NaN,NaN,136.300000,265.180000,130.200000,271.940000
NaN,NaN,136.320000,265.180000,130.320000,271.900000
NaN,NaN,136.320000,265.160000,130.330000,271.820000
NaN,NaN,136.310000,265.150000,130.370000,271.820000
NaN,NaN,136.310000,265.160000,130.360000,271.820000
NaN,NaN,136.300000,265.150000,130.340000,271.780000
NaN,NaN,136.260000,265.150000,130.360000,271.870000
NaN,NaN,136.270000,265.150000,130.480000,271.830000
NaN,NaN,136.260000,265.150000,130.820000,271.820000
NaN,NaN,136.270000,265.150000,130.920000,271.820000
NaN,NaN,136.280000,265.150000,130.810000,271.950000
NaN,NaN,136.280000,265.150000,130.940000,271.870000
NaN,NaN,136.290000,265.130000,130.990000,271.780000
NaN,NaN,136.280000,265.130000,131.020000,271.870000
NaN,NaN,136.290000,265.130000,131.100000,271.830000
NaN,NaN,136.280000,265.140000,131.140000,271.880000
NaN,NaN,136.280000,265.130000,131.100000,271.870000
NaN,NaN,136.280000,265.130000,131.130000,271.840000
NaN,NaN,136.300000,265.130000,131.190000,271.850000
NaN,NaN,136.300000,265.100000,131.080000,271.940000
NaN,NaN,136.320000,265.110000,131.270000,271.830000
NaN,NaN,136.270000,265.090000,131.270000,271.800000
NaN,NaN,136.290000,265.080000,131.350000,271.740000
NaN,NaN,136.310000,265.080000,131.370000,271.820000
NaN,NaN,136.280000,265.090000,131.330000,271.730000
NaN,NaN,136.300000,265.090000,131.290000,271.730000
NaN,NaN,136.310000,265.080000,131.390000,271.790000
NaN,NaN,136.290000,265.080000,131.330000,271.870000
NaN,NaN,136.280000,265.080000,131.310000,271.890000
NaN,NaN,136.300000,265.070000,131.500000,271.730000
NaN,NaN,136.280000,265.070000,131.920000,271.780000
NaN,NaN,136.300000,265.070000,132.080000,271.660000
NaN,NaN,136.320000,265.070000,132.060000,271.800000
NaN,NaN,136.320000,265.070000,132.000000,271.730000
NaN,NaN,136.310000,265.070000,132.100000,271.750000
NaN,NaN,136.310000,265.060000,132.010000,271.770000
NaN,NaN,136.280000,265.040000,132.120000,271.850000
NaN,NaN,136.290000,265.050000,132.160000,271.680000
NaN,NaN,136.290000,265.040000,132.150000,271.720000
NaN,NaN,136.280000,265.050000,132.190000,271.600000
NaN,NaN,136.290000,265.050000,132.200000,271.610000
NaN,NaN,136.310000,265.040000,132.320000,271.570000
NaN,NaN,136.280000,265.050000,132.270000,271.660000
NaN,NaN,136.320000,265.040000,132.280000,271.560000
NaN,NaN,136.300000,265.030000,132.769744,270.417255
NaN,NaN,136.290000,265.030000,132.990000,270.000000
NaN,NaN,136.280000,265.040000,133.090000,269.350000
NaN,NaN,136.310000,265.040000,133.120000,269.350000
NaN,NaN,136.320000,265.040000,133.100000,269.340000
NaN,NaN,136.310000,265.020000,133.150000,269.320000
NaN,NaN,136.320000,265.030000,133.140000,269.310000
NaN,NaN,136.310000,265.020000,133.180000,269.270000
NaN,NaN,136.320000,265.030000,133.200000,269.290000
NaN,NaN,136.290000,265.030000,133.170000,269.300000
NaN,NaN,136.300000,265.030000,133.170000,269.300000
NaN,NaN,136.300000,265.020000,133.210000,269.300000
NaN,NaN,136.290000,265.030000,133.220000,269.290000
NaN,NaN,136.280000,265.050000,133.210000,269.300000
NaN,NaN,136.290000,265.040000,133.220000,269.300000
NaN,NaN,136.300000,265.040000,133.200000,269.310000
NaN,NaN,136.290000,265.040000,133.230000,269.300000
NaN,NaN,136.280000,265.030000,133.240000,269.290000
NaN,NaN,136.280000,265.030000,133.270000,269.290000
NaN,NaN,136.300000,265.030000,133.270000,269.280000
NaN,NaN,136.290000,265.030000,133.260000,269.290000
NaN,NaN,136.270000,265.010000,133.280000,269.270000
NaN,NaN,136.290000,265.030000,133.340000,269.300000
NaN,NaN,136.280000,265.030000,133.320000,269.300000
NaN,NaN,136.260000,265.020000,133.280000,269.290000
NaN,NaN,136.260000,265.030000,133.300000,269.300000
NaN,NaN,136.300000,265.020000,133.320000,269.290000
NaN,NaN,136.280000,265.020000,133.320000,269.270000
NaN,NaN,136.270000,265.020000,133.310000,269.290000
NaN,NaN,136.280000,265.010000,133.340000,269.270000
NaN,NaN,136.320000,265.010000,133.370000,269.250000
NaN,NaN,136.300000,265.020000,133.360000,269.250000
NaN,NaN,136.300000,265.010000,133.340000,269.270000
NaN,NaN,136.280000,265.020000,133.350000,269.240000
NaN,NaN,136.280000,265.010000,133.330000,269.240000
NaN,NaN,136.280000,265.010000,133.310000,269.230000
NaN,NaN,136.280000,265.010000,133.350000,269.240000
NaN,NaN,136.270000,265.020000,133.350000,269.230000
NaN,NaN,136.270000,265.020000,133.370000,269.250000
NaN,NaN,136.280000,265.020000,133.330000,269.250000
NaN,NaN,136.280000,265.020000,133.360000,269.260000
NaN,NaN,136.280000,265.020000,133.380000,269.260000
NaN,NaN,136.300000,265.010000,133.370000,269.240000
NaN,NaN,136.280000,265.020000,133.400000,269.220000
NaN,NaN,136.290000,265.010000,133.410000,269.210000
NaN,NaN,136.300000,265.010000,133.400000,269.220000
NaN,NaN,136.290000,265.010000,133.410000,269.220000
NaN,NaN,136.300000,265.010000,133.450000,269.220000
NaN,NaN,136.270000,265.010000,133.410000,269.220000
NaN,NaN,136.280000,265.010000,133.380000,269.220000
NaN,NaN,136.290000,265.010000,133.410000,269.220000
NaN,NaN,136.280000,265.010000,133.400000,269.210000
NaN,NaN,136.270000,265.000000,133.390000,269.200000
NaN,NaN,136.290000,265.000000,133.380000,269.220000
NaN,NaN,136.290000,265.000000,133.390000,269.210000
NaN,NaN,136.290000,265.000000,133.350000,269.220000
NaN,NaN,136.280000,265.010000,133.340000,269.220000
NaN,NaN,136.290000,265.000000,133.360000,269.230000
NaN,NaN,136.280000,265.020000,133.370000,269.230000
NaN,NaN,136.270000,265.020000,133.370000,269.230000
NaN,NaN,136.240000,265.010000,133.370000,269.220000
NaN,NaN,136.250000,265.030000,133.380000,269.240000
NaN,NaN,136.280000,265.000000,133.390000,269.240000
NaN,NaN,136.280000,265.010000,133.390000,269.230000
NaN,NaN,136.270000,265.000000,133.350000,269.230000
NaN,NaN,136.270000,265.000000,133.330000,269.240000
NaN,NaN,136.260000,265.010000,133.360000,269.240000
NaN,NaN,136.290000,265.000000,133.380000,269.200000
NaN,NaN,136.270000,265.000000,133.370000,269.220000
NaN,NaN,136.290000,265.000000,133.370000,269.230000
NaN,NaN,136.280000,265.000000,133.360000,269.230000
NaN,NaN,136.300000,264.990000,133.380000,269.220000
NaN,NaN,136.300000,265.000000,133.380000,269.230000
NaN,NaN,136.310000,265.000000,133.350000,269.240000
NaN,NaN,136.300000,265.000000,133.350000,269.230000
NaN,NaN,136.300000,265.000000,133.350000,269.230000
NaN,NaN,136.300000,265.000000,133.320000,269.240000
NaN,NaN,136.290000,265.000000,133.350000,269.240000
NaN,NaN,136.280000,264.990000,133.320000,269.250000
NaN,NaN,136.280000,264.990000,133.310000,269.250000
NaN,NaN,136.290000,264.990000,133.290000,269.250000
NaN,NaN,136.290000,264.990000,133.300000,269.240000
NaN,NaN,136.280000,265.000000,133.370000,269.220000
NaN,NaN,136.280000,264.990000,133.370000,269.220000
NaN,NaN,136.290000,264.980000,133.340000,269.230000
NaN,NaN,136.290000,264.990000,133.340000,269.250000
NaN,NaN,136.280000,264.990000,133.320000,269.250000
NaN,NaN,136.270000,265.000000,133.300000,269.260000
NaN,NaN,136.280000,265.000000,133.310000,269.250000
NaN,NaN,136.260000,265.000000,133.310000,269.240000
NaN,NaN,136.300000,264.990000,133.310000,269.250000
NaN,NaN,136.290000,264.990000,133.320000,269.260000
NaN,NaN,136.290000,264.990000,133.330000,269.250000
NaN,NaN,136.280000,264.990000,133.300000,269.250000
NaN,NaN,136.290000,264.970000,133.300000,269.260000
NaN,NaN,136.290000,264.980000,133.280000,269.250000
NaN,NaN,136.280000,264.990000,133.310000,269.240000
NaN,NaN,136.270000,264.990000,133.300000,269.250000
NaN,NaN,136.270000,264.990000,133.270000,269.260000
NaN,NaN,136.270000,264.990000,133.240000,269.260000
NaN,NaN,136.290000,264.980000,133.270000,269.250000
NaN,NaN,136.300000,264.980000,133.270000,269.230000
NaN,NaN,136.280000,264.970000,133.220000,269.250000
NaN,NaN,136.280000,264.980000,133.240000,269.250000
NaN,NaN,136.280000,264.980000,133.240000,269.260000
NaN,NaN,136.270000,264.970000,133.250000,269.250000
NaN,NaN,136.290000,264.980000,133.220000,269.260000
NaN,NaN,136.310000,264.970000,133.250000,269.250000
NaN,NaN,136.290000,264.980000,133.200000,269.270000
NaN,NaN,136.300000,264.990000,133.210000,269.260000
NaN,NaN,136.300000,264.970000,133.220000,269.260000
NaN,NaN,136.290000,264.970000,133.200000,269.250000
NaN,NaN,136.290000,265.000000,133.190000,269.250000
NaN,NaN,136.300000,264.980000,133.170000,269.250000
NaN,NaN,136.320000,264.970000,133.200000,269.260000
NaN,NaN,136.320000,264.970000,133.160000,269.260000
NaN,NaN,136.340000,264.970000,133.160000,269.260000
NaN,NaN,136.300000,264.970000,133.140000,269.270000
NaN,NaN,136.300000,264.970000,133.150000,269.280000
NaN,NaN,136.300000,264.970000,133.110000,269.280000
NaN,NaN,136.310000,264.970000,133.110000,269.280000
NaN,NaN,136.320000,264.970000,133.130000,269.280000
NaN,NaN,136.330000,264.970000,133.140000,269.290000
NaN,NaN,136.320000,264.970000,133.120000,269.280000
NaN,NaN,136.330000,264.970000,133.120000,269.290000
NaN,NaN,136.320000,264.960000,133.120000,269.290000
NaN,NaN,136.310000,264.960000,133.100000,269.280000
NaN,NaN,136.300000,264.980000,133.150000,269.260000
