pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,1041.246789,578.923496,962.385410,545.504709
NaN,NaN,1041.010000,578.990000,961.990000,545.990000
NaN,NaN,1040.990000,578.970000,961.990000,545.990000
NaN,NaN,1040.970000,578.960000,961.980000,545.980000
NaN,NaN,1040.960000,578.950000,961.990000,545.980000
NaN,NaN,1040.950000,578.940000,961.990000,545.980000
NaN,NaN,1040.950000,578.930000,961.980000,545.970000
NaN,NaN,1040.900000,578.910000,961.980000,545.980000
NaN,NaN,1040.890000,578.910000,961.980000,545.990000
NaN,NaN,1040.880000,578.900000,961.970000,545.980000
NaN,NaN,1040.870000,578.870000,961.970000,545.980000
NaN,NaN,1040.870000,578.860000,961.970000,545.980000
NaN,NaN,1040.850000,578.860000,961.980000,545.970000
NaN,NaN,1040.820000,578.840000,961.980000,545.980000
NaN,NaN,1040.830000,578.830000,962.000000,545.980000
NaN,NaN,1040.790000,578.800000,961.970000,545.970000
NaN,NaN,1040.790000,578.780000,961.980000,545.970000
NaN,NaN,1040.780000,578.770000,961.990000,545.970000
NaN,NaN,1040.760000,578.750000,961.990000,545.970000
NaN,NaN,1040.750000,578.750000,961.990000,545.970000
NaN,NaN,1040.730000,578.720000,961.990000,545.970000
NaN,NaN,1040.700000,578.700000,961.990000,545.970000
NaN,NaN,1040.680000,578.700000,961.990000,545.960000
NaN,NaN,1040.680000,578.670000,962.000000,545.970000
NaN,NaN,1040.670000,578.640000,962.000000,545.960000
NaN,NaN,1040.640000,578.640000,962.000000,545.960000
NaN,NaN,1040.640000,578.620000,962.000000,545.960000
NaN,NaN,1040.620000,578.600000,962.000000,545.970000
NaN,NaN,1040.600000,578.580000,962.000000,545.960000
NaN,NaN,1040.590000,578.560000,962.000000,545.960000
NaN,NaN,1040.540000,578.540000,961.980000,545.940000
NaN,NaN,1040.040000,578.480000,962.000000,545.940000
NaN,NaN,1040.020000,578.090000,962.000000,545.960000
NaN,NaN,1040.020000,578.070000,962.010000,545.950000
NaN,NaN,1040.000000,578.060000,962.000000,545.950000
NaN,NaN,1039.980000,578.050000,962.000000,545.950000
NaN,NaN,1039.960000,578.030000,962.020000,545.950000
NaN,NaN,1039.960000,578.020000,962.030000,545.940000
NaN,NaN,1039.940000,578.020000,962.020000,545.960000
NaN,NaN,1039.930000,578.000000,962.020000,545.950000
NaN,NaN,1039.920000,577.990000,962.030000,545.930000
NaN,NaN,1039.910000,577.980000,962.050000,545.930000
NaN,NaN,1039.910000,577.970000,962.040000,545.930000
NaN,NaN,1039.890000,577.970000,962.040000,545.930000
NaN,NaN,1039.870000,577.950000,962.040000,545.930000
NaN,NaN,1039.840000,577.930000,962.070000,545.920000
NaN,NaN,1039.830000,577.910000,962.060000,545.930000
NaN,NaN,1039.820000,577.910000,962.050000,545.930000
NaN,NaN,1039.820000,577.910000,962.050000,545.940000
NaN,NaN,1039.800000,577.890000,962.070000,545.930000
NaN,NaN,1039.770000,577.870000,962.060000,545.940000
NaN,NaN,1039.770000,577.870000,962.060000,545.930000
NaN,NaN,1039.740000,577.860000,962.060000,545.930000
NaN,NaN,1039.730000,577.850000,962.060000,545.940000
NaN,NaN,1039.710000,577.830000,962.060000,545.930000
NaN,NaN,1039.690000,577.810000,962.060000,545.930000
NaN,NaN,1039.690000,577.790000,962.060000,545.920000
NaN,NaN,1039.670000,577.770000,962.070000,545.920000
NaN,NaN,1039.640000,577.770000,962.080000,545.920000
NaN,NaN,1039.630000,577.750000,962.080000,545.930000
NaN,NaN,1039.590000,577.740000,962.080000,545.940000
NaN,NaN,1039.570000,577.700000,962.080000,545.940000
NaN,NaN,1039.560000,577.700000,962.080000,545.940000
NaN,NaN,1039.550000,577.700000,962.090000,545.940000
NaN,NaN,1039.530000,577.690000,962.090000,545.940000
NaN,NaN,1039.500000,577.670000,962.100000,545.930000
NaN,NaN,1039.010000,577.650000,962.080000,545.930000
NaN,NaN,1039.000000,577.630000,962.080000,545.930000
NaN,NaN,1038.980000,577.620000,962.090000,545.920000
NaN,NaN,1038.970000,577.610000,962.100000,545.920000
NaN,NaN,1038.960000,577.580000,962.100000,545.910000
NaN,NaN,1038.960000,577.560000,962.090000,545.910000
NaN,NaN,1038.940000,577.500000,962.100000,545.910000
NaN,NaN,1038.920000,577.090000,962.100000,545.920000
NaN,NaN,1038.920000,577.070000,962.100000,545.910000
NaN,NaN,1038.890000,577.070000,962.110000,545.910000
NaN,NaN,1038.880000,577.060000,962.110000,545.910000
NaN,NaN,1038.870000,577.050000,962.110000,545.910000
NaN,NaN,1038.870000,577.040000,962.100000,545.910000
NaN,NaN,1038.860000,577.020000,962.100000,545.910000
NaN,NaN,1038.830000,577.030000,962.120000,545.910000
NaN,NaN,1038.820000,577.010000,962.100000,545.920000
NaN,NaN,1038.810000,577.000000,962.110000,545.920000
NaN,NaN,1038.800000,576.990000,962.110000,545.920000
NaN,NaN,1038.780000,576.970000,962.100000,545.920000
NaN,NaN,1038.770000,576.960000,962.110000,545.920000
NaN,NaN,1038.770000,576.950000,962.100000,545.920000
NaN,NaN,1038.760000,576.940000,962.110000,545.920000
NaN,NaN,1038.740000,576.920000,962.120000,545.910000
NaN,NaN,1038.720000,576.910000,962.120000,545.910000
NaN,NaN,1038.660000,576.860000,962.160000,545.890000
NaN,NaN,1038.660000,576.870000,962.140000,545.890000
NaN,NaN,1038.660000,576.860000,962.130000,545.910000
