pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,859.189658,382.243871,783.541121,319.777649
NaN,NaN,858.920000,381.960000,783.970000,319.990000
NaN,NaN,858.910000,381.960000,783.950000,319.950000
NaN,NaN,858.870000,381.910000,783.880000,319.890000
NaN,NaN,858.800000,381.880000,783.870000,319.880000
NaN,NaN,858.790000,381.850000,783.860000,319.840000
NaN,NaN,858.660000,381.810000,783.840000,319.800000
NaN,NaN,858.620000,381.790000,783.810000,319.770000
NaN,NaN,858.590000,381.750000,783.790000,319.710000
NaN,NaN,858.450000,381.730000,783.760000,319.670000
NaN,NaN,858.290000,381.710000,783.750000,319.640000
NaN,NaN,858.180000,381.640000,783.740000,319.580000
NaN,NaN,858.160000,381.600000,783.710000,319.530000
NaN,NaN,858.110000,381.570000,783.690000,319.470000
NaN,NaN,858.080000,381.460000,783.650000,319.400000
NaN,NaN,858.070000,381.200000,783.550000,319.320000
NaN,NaN,858.020000,381.160000,783.350000,319.300000
NaN,NaN,857.950000,381.130000,783.340000,319.270000
NaN,NaN,857.910000,381.090000,783.350000,319.230000
NaN,NaN,857.890000,381.050000,783.270000,319.210000
NaN,NaN,857.840000,381.030000,783.250000,319.170000
NaN,NaN,857.800000,381.000000,783.260000,319.130000
NaN,NaN,857.760000,380.980000,783.190000,319.090000
NaN,NaN,857.680000,380.940000,783.170000,319.060000
NaN,NaN,857.640000,380.920000,783.180000,319.010000
NaN,NaN,857.630000,380.900000,783.150000,318.980000
NaN,NaN,857.570000,380.850000,783.120000,318.950000
NaN,NaN,857.500000,380.830000,783.120000,318.900000
NaN,NaN,857.300000,380.810000,783.140000,318.850000
NaN,NaN,857.290000,380.750000,783.090000,318.800000
NaN,NaN,857.190000,380.710000,783.090000,318.760000
NaN,NaN,857.140000,380.670000,783.050000,318.710000
NaN,NaN,857.120000,380.650000,783.070000,318.660000
NaN,NaN,857.120000,380.590000,783.080000,318.600000
NaN,NaN,857.080000,380.540000,783.060000,318.540000
NaN,NaN,857.090000,380.330000,783.040000,318.430000
NaN,NaN,857.060000,380.290000,783.030000,318.410000
NaN,NaN,857.010000,380.220000,783.030000,318.370000
NaN,NaN,856.980000,380.190000,783.010000,318.340000
NaN,NaN,856.980000,380.170000,782.950000,318.280000
NaN,NaN,856.960000,380.150000,782.980000,318.240000
NaN,NaN,856.940000,380.120000,782.970000,318.140000
NaN,NaN,856.910000,380.060000,782.970000,318.120000
NaN,NaN,856.900000,380.030000,782.990000,318.060000
NaN,NaN,856.880000,380.010000,782.980000,318.020000
NaN,NaN,856.820000,379.940000,782.970000,317.960000
NaN,NaN,856.820000,379.910000,782.960000,317.930000
NaN,NaN,856.790000,379.880000,782.970000,317.900000
NaN,NaN,856.770000,379.860000,782.970000,317.860000
NaN,NaN,856.740000,379.850000,782.980000,317.810000
NaN,NaN,856.720000,379.810000,782.930000,317.780000
NaN,NaN,856.650000,379.790000,782.930000,317.720000
NaN,NaN,856.640000,379.760000,782.990000,317.640000
NaN,NaN,856.630000,379.750000,783.020000,317.620000
NaN,NaN,856.600000,379.740000,783.000000,317.510000
NaN,NaN,856.600000,379.690000,783.040000,317.430000
NaN,NaN,856.550000,379.640000,783.060000,317.400000
NaN,NaN,856.550000,379.610000,783.070000,317.330000
NaN,NaN,856.520000,379.520000,783.060000,317.290000
NaN,NaN,856.350000,379.430000,783.070000,317.270000
NaN,NaN,856.340000,379.240000,783.090000,317.130000
NaN,NaN,856.340000,379.240000,783.140000,317.130000
NaN,NaN,856.340000,379.190000,783.130000,317.130000
NaN,NaN,856.300000,379.190000,783.090000,317.080000
NaN,NaN,856.240000,379.150000,783.110000,317.030000
NaN,NaN,856.260000,379.110000,783.160000,317.020000
NaN,NaN,856.250000,379.090000,783.170000,316.990000
NaN,NaN,856.250000,379.070000,783.210000,316.920000
NaN,NaN,856.230000,379.050000,783.270000,316.850000
NaN,NaN,856.210000,378.990000,783.220000,316.820000
NaN,NaN,856.210000,378.960000,783.260000,316.750000
NaN,NaN,856.190000,378.930000,783.280000,316.720000
NaN,NaN,856.160000,378.920000,783.290000,316.660000
NaN,NaN,856.160000,378.920000,783.300000,316.620000
NaN,NaN,856.140000,378.890000,783.330000,316.530000
NaN,NaN,856.140000,378.860000,783.460000,316.420000
NaN,NaN,856.130000,378.830000,783.690000,316.350000
NaN,NaN,856.110000,378.820000,783.730000,316.260000
NaN,NaN,856.120000,378.800000,783.770000,316.260000
NaN,NaN,856.120000,378.790000,783.840000,316.220000
NaN,NaN,856.100000,378.740000,783.830000,316.180000
NaN,NaN,856.090000,378.730000,783.840000,316.100000
NaN,NaN,856.080000,378.720000,783.890000,316.120000
NaN,NaN,856.080000,378.690000,783.940000,316.060000
NaN,NaN,856.090000,378.670000,783.950000,316.010000
NaN,NaN,856.100000,378.650000,783.960000,315.970000
NaN,NaN,856.090000,378.630000,784.000000,315.930000
NaN,NaN,856.070000,378.610000,784.000000,315.880000
NaN,NaN,856.080000,378.580000,784.040000,315.860000
NaN,NaN,856.070000,378.520000,784.080000,315.810000
NaN,NaN,856.090000,378.260000,784.150000,315.720000
NaN,NaN,856.080000,378.210000,784.190000,315.700000
NaN,NaN,856.090000,378.200000,784.240000,315.650000
NaN,NaN,856.070000,378.210000,784.230000,315.630000
NaN,NaN,856.100000,378.200000,784.310000,315.550000
NaN,NaN,856.100000,378.160000,784.320000,315.490000
NaN,NaN,856.100000,378.130000,784.380000,315.420000
NaN,NaN,856.090000,378.110000,784.440000,315.360000
NaN,NaN,856.100000,378.100000,784.460000,315.310000
NaN,NaN,856.120000,378.050000,784.450000,315.320000
NaN,NaN,856.120000,378.030000,784.550000,315.230000
NaN,NaN,856.130000,378.010000,784.840000,315.170000
NaN,NaN,856.160000,377.980000,784.910000,315.160000
NaN,NaN,856.150000,377.960000,784.940000,315.100000
NaN,NaN,856.160000,377.960000,784.950000,315.040000
NaN,NaN,856.180000,377.930000,785.080000,315.000000
NaN,NaN,856.180000,377.910000,785.100000,314.960000
NaN,NaN,856.180000,377.900000,785.130000,314.940000
NaN,NaN,856.210000,377.860000,785.170000,314.910000
NaN,NaN,856.210000,377.850000,785.180000,314.860000
NaN,NaN,856.220000,377.840000,785.190000,314.810000
NaN,NaN,856.230000,377.830000,785.330000,314.730000
NaN,NaN,856.220000,377.820000,785.380000,314.680000
NaN,NaN,856.240000,377.790000,785.510000,314.660000
NaN,NaN,856.260000,377.790000,785.770000,314.630000
NaN,NaN,856.260000,377.780000,785.800000,314.580000
NaN,NaN,856.280000,377.750000,785.870000,314.540000
NaN,NaN,856.310000,377.760000,785.920000,314.440000
NaN,NaN,856.320000,377.760000,785.950000,314.400000
NaN,NaN,856.330000,377.750000,786.000000,314.370000
NaN,NaN,856.420000,377.660000,786.040000,314.350000
NaN,NaN,856.440000,377.670000,786.080000,314.280000
NaN,NaN,856.470000,377.660000,786.170000,314.250000
NaN,NaN,856.470000,377.660000,786.230000,314.190000
NaN,NaN,856.480000,377.660000,786.240000,314.180000
NaN,NaN,856.480000,377.630000,786.330000,314.160000
NaN,NaN,856.510000,377.600000,786.380000,314.070000
NaN,NaN,856.690000,377.550000,786.460000,314.010000
NaN,NaN,856.720000,377.530000,786.770000,314.020000
NaN,NaN,856.740000,377.520000,786.810000,313.980000
NaN,NaN,856.760000,377.500000,786.900000,313.950000
NaN,NaN,856.810000,377.260000,786.970000,313.890000
NaN,NaN,856.850000,377.240000,787.000000,313.850000
NaN,NaN,856.880000,377.230000,787.020000,313.840000
NaN,NaN,856.910000,377.240000,787.080000,313.810000
NaN,NaN,856.930000,377.190000,787.230000,313.750000
NaN,NaN,856.910000,377.220000,787.320000,313.740000
NaN,NaN,856.960000,377.200000,787.320000,313.690000
NaN,NaN,856.970000,377.170000,787.410000,313.680000
NaN,NaN,857.010000,377.180000,787.480000,313.640000
NaN,NaN,857.040000,377.190000,787.830000,313.500000
NaN,NaN,857.050000,377.190000,787.820000,313.480000
NaN,NaN,857.060000,377.160000,787.890000,313.490000
NaN,NaN,857.110000,377.150000,787.990000,313.470000
NaN,NaN,857.130000,377.110000,787.990000,313.450000
NaN,NaN,857.140000,377.130000,788.030000,313.400000
NaN,NaN,857.170000,377.130000,788.100000,313.370000
NaN,NaN,857.200000,377.120000,788.210000,313.360000
NaN,NaN,857.230000,377.100000,788.220000,313.360000
NaN,NaN,857.280000,377.090000,788.290000,313.330000
NaN,NaN,857.320000,377.090000,788.400000,313.280000
NaN,NaN,857.340000,377.130000,788.550000,313.330000
NaN,NaN,857.370000,377.090000,788.790000,313.260000
NaN,NaN,857.390000,377.090000,788.920000,313.230000
NaN,NaN,857.430000,377.110000,788.910000,313.210000
NaN,NaN,857.500000,377.070000,789.040000,313.220000
NaN,NaN,857.730000,376.990000,789.000000,313.160000
NaN,NaN,857.780000,376.990000,789.080000,313.150000
NaN,NaN,857.800000,376.990000,789.140000,313.190000
NaN,NaN,857.800000,376.970000,789.200000,313.160000
NaN,NaN,857.840000,376.970000,789.250000,313.180000
NaN,NaN,857.880000,376.960000,789.300000,313.170000
NaN,NaN,857.900000,376.970000,789.510000,313.140000
NaN,NaN,857.950000,376.970000,789.690000,313.100000
NaN,NaN,857.970000,377.000000,789.760000,313.070000
NaN,NaN,858.020000,376.930000,789.860000,313.130000
NaN,NaN,858.020000,376.970000,789.920000,313.110000
NaN,NaN,858.070000,377.000000,789.930000,313.100000
NaN,NaN,858.100000,377.000000,790.030000,313.080000
NaN,NaN,858.120000,377.010000,790.040000,313.090000
NaN,NaN,858.150000,377.000000,790.080000,313.110000
NaN,NaN,858.200000,377.010000,790.180000,313.060000
NaN,NaN,858.230000,377.030000,790.220000,313.090000
NaN,NaN,858.300000,377.010000,790.280000,313.090000
NaN,NaN,858.340000,377.030000,790.330000,313.110000
NaN,NaN,858.380000,377.040000,790.370000,313.110000
NaN,NaN,858.440000,377.030000,790.410000,313.120000
NaN,NaN,858.490000,377.010000,790.440000,313.120000
NaN,NaN,858.720000,376.990000,790.630000,313.160000
NaN,NaN,858.790000,377.000000,790.920000,313.130000
NaN,NaN,858.850000,376.940000,790.990000,313.130000
NaN,NaN,858.890000,376.960000,791.020000,313.100000
NaN,NaN,858.910000,376.950000,791.090000,313.130000
NaN,NaN,858.940000,376.970000,791.100000,313.100000
NaN,NaN,858.970000,376.990000,791.210000,313.110000
NaN,NaN,858.990000,377.000000,791.310000,313.110000
NaN,NaN,859.000000,377.020000,791.430000,313.130000
NaN,NaN,859.050000,377.030000,791.720000,313.050000
NaN,NaN,859.090000,377.030000,791.800000,313.030000
NaN,NaN,859.190000,377.030000,791.800000,313.030000
NaN,NaN,859.230000,377.030000,791.900000,313.080000
NaN,NaN,859.250000,377.080000,791.940000,313.120000
NaN,NaN,859.270000,377.070000,791.990000,313.080000
NaN,NaN,859.360000,377.060000,792.120000,313.090000
NaN,NaN,859.420000,377.070000,792.160000,313.070000
NaN,NaN,859.560000,377.070000,792.140000,313.130000
NaN,NaN,859.760000,377.030000,792.220000,313.130000
NaN,NaN,859.820000,377.040000,792.280000,313.150000
NaN,NaN,859.840000,377.070000,792.400000,313.150000
NaN,NaN,859.880000,377.080000,792.730000,313.180000
NaN,NaN,859.890000,377.110000,792.900000,313.230000
NaN,NaN,859.940000,377.120000,792.910000,313.240000
NaN,NaN,859.980000,377.100000,792.930000,313.240000
NaN,NaN,860.040000,377.140000,793.030000,313.240000
NaN,NaN,860.090000,377.150000,793.130000,313.260000
NaN,NaN,860.150000,377.180000,793.200000,313.250000
NaN,NaN,860.150000,377.200000,793.320000,313.230000
NaN,NaN,860.190000,377.230000,793.370000,313.220000
NaN,NaN,860.260000,377.280000,793.470000,313.280000
NaN,NaN,860.330000,377.280000,793.820000,313.320000
NaN,NaN,860.460000,377.290000,793.840000,313.370000
NaN,NaN,860.640000,377.240000,793.920000,313.400000
NaN,NaN,860.700000,377.240000,794.010000,313.420000
NaN,NaN,860.740000,377.250000,794.060000,313.380000
NaN,NaN,860.860000,377.300000,794.150000,313.470000
NaN,NaN,860.880000,377.310000,794.210000,313.480000
NaN,NaN,860.920000,377.300000,794.320000,313.500000
NaN,NaN,860.960000,377.390000,794.310000,313.480000
NaN,NaN,860.990000,377.410000,794.470000,313.450000
NaN,NaN,861.030000,377.410000,794.770000,313.510000
NaN,NaN,861.080000,377.410000,794.890000,313.570000
NaN,NaN,861.140000,377.440000,794.890000,313.500000
NaN,NaN,861.270000,377.460000,795.050000,313.530000
NaN,NaN,861.280000,377.500000,795.110000,313.620000
NaN,NaN,861.320000,377.690000,795.160000,313.600000
NaN,NaN,861.410000,377.650000,795.260000,313.630000
NaN,NaN,861.460000,377.700000,795.390000,313.610000
NaN,NaN,861.700000,377.680000,795.630000,313.630000
NaN,NaN,861.780000,377.720000,795.760000,313.620000
NaN,NaN,861.790000,377.710000,795.780000,313.620000
NaN,NaN,861.840000,377.760000,795.850000,313.570000
NaN,NaN,861.900000,377.770000,795.970000,313.570000
NaN,NaN,861.950000,377.820000,795.960000,313.580000
NaN,NaN,861.980000,377.820000,796.040000,313.570000
NaN,NaN,862.010000,377.840000,796.040000,313.580000
NaN,NaN,862.080000,377.850000,796.140000,313.560000
NaN,NaN,862.160000,377.850000,796.210000,313.600000
NaN,NaN,862.200000,377.860000,796.300000,313.630000
NaN,NaN,862.300000,377.910000,796.410000,313.580000
NaN,NaN,862.420000,377.920000,796.610000,313.640000
NaN,NaN,862.710000,377.870000,796.820000,313.680000
NaN,NaN,862.720000,377.900000,796.860000,313.650000
NaN,NaN,862.770000,377.900000,796.890000,313.650000
NaN,NaN,862.830000,377.950000,797.040000,313.680000
NaN,NaN,862.890000,377.950000,797.010000,313.720000
NaN,NaN,862.940000,377.970000,797.060000,313.730000
NaN,NaN,863.000000,377.990000,797.100000,313.710000
NaN,NaN,863.030000,378.010000,797.180000,313.760000
NaN,NaN,863.130000,378.070000,797.210000,313.750000
NaN,NaN,863.170000,378.060000,797.260000,313.680000
NaN,NaN,863.240000,378.070000,797.510000,313.720000
NaN,NaN,863.320000,378.070000,797.730000,313.740000
NaN,NaN,863.400000,378.120000,797.810000,313.710000
NaN,NaN,863.490000,378.100000,797.890000,313.740000
NaN,NaN,863.750000,378.070000,798.020000,313.740000
NaN,NaN,863.800000,378.130000,798.150000,313.810000
NaN,NaN,863.830000,378.180000,798.160000,313.750000
NaN,NaN,863.900000,378.210000,798.290000,313.770000
NaN,NaN,863.970000,378.230000,798.280000,313.760000
NaN,NaN,864.010000,378.260000,798.480000,313.810000
NaN,NaN,864.030000,378.280000,798.690000,313.770000
NaN,NaN,864.080000,378.290000,798.820000,313.740000
NaN,NaN,864.160000,378.340000,798.950000,313.740000
NaN,NaN,864.210000,378.360000,798.980000,313.780000
NaN,NaN,864.320000,378.430000,799.120000,313.770000
NaN,NaN,864.370000,378.440000,799.190000,313.780000
NaN,NaN,864.470000,378.430000,799.260000,313.800000
NaN,NaN,864.720000,378.360000,799.390000,313.830000
NaN,NaN,864.810000,378.360000,799.710000,313.820000
NaN,NaN,864.830000,378.400000,799.880000,313.860000
NaN,NaN,864.910000,378.460000,799.870000,313.850000
NaN,NaN,864.920000,378.670000,799.920000,313.820000
NaN,NaN,864.960000,378.660000,800.100000,313.820000
NaN,NaN,865.030000,378.690000,800.120000,313.870000
NaN,NaN,865.120000,378.690000,800.200000,313.830000
NaN,NaN,865.130000,378.720000,800.320000,313.860000
NaN,NaN,865.270000,378.730000,800.360000,313.870000
NaN,NaN,865.270000,378.750000,800.550000,313.930000
NaN,NaN,865.340000,378.770000,800.810000,313.940000
NaN,NaN,865.400000,378.790000,800.840000,313.960000
NaN,NaN,865.530000,378.790000,800.900000,313.940000
NaN,NaN,865.750000,378.740000,801.050000,313.930000
NaN,NaN,865.810000,378.760000,801.040000,313.930000
NaN,NaN,865.860000,378.780000,801.240000,313.960000
NaN,NaN,865.950000,378.810000,801.270000,313.920000
NaN,NaN,866.010000,378.820000,801.450000,314.040000
NaN,NaN,866.080000,378.860000,801.750000,314.040000
NaN,NaN,866.130000,378.850000,801.830000,314.020000
NaN,NaN,866.210000,378.840000,801.910000,314.000000
NaN,NaN,866.240000,378.870000,802.010000,314.030000
NaN,NaN,866.330000,378.910000,802.080000,314.020000
NaN,NaN,866.400000,378.910000,802.120000,314.020000
NaN,NaN,866.470000,378.920000,802.210000,314.070000
NaN,NaN,866.720000,378.890000,802.290000,314.070000
NaN,NaN,866.870000,378.920000,802.380000,314.100000
NaN,NaN,866.880000,378.930000,802.430000,314.120000
NaN,NaN,866.920000,378.930000,802.620000,314.080000
NaN,NaN,867.000000,378.950000,802.880000,314.080000
NaN,NaN,867.060000,378.950000,802.910000,314.090000
NaN,NaN,867.120000,378.960000,803.040000,314.090000
NaN,NaN,867.210000,379.030000,803.110000,314.100000
NaN,NaN,867.240000,379.010000,803.150000,314.130000
NaN,NaN,867.340000,379.030000,803.300000,314.130000
NaN,NaN,867.410000,379.040000,803.450000,314.130000
NaN,NaN,867.520000,379.040000,803.710000,314.160000
NaN,NaN,867.780000,378.990000,803.780000,314.120000
NaN,NaN,867.800000,379.030000,803.850000,314.150000
NaN,NaN,867.850000,379.030000,803.950000,314.130000
NaN,NaN,867.960000,379.060000,803.980000,314.190000
NaN,NaN,867.990000,379.070000,804.040000,314.240000
NaN,NaN,868.050000,379.100000,804.140000,314.190000
NaN,NaN,868.130000,379.090000,804.230000,314.210000
NaN,NaN,868.210000,379.140000,804.280000,314.240000
NaN,NaN,868.230000,379.150000,804.300000,314.270000
NaN,NaN,868.310000,379.150000,804.470000,314.290000
NaN,NaN,868.490000,379.160000,804.800000,314.380000
NaN,NaN,868.720000,379.120000,804.810000,314.350000
NaN,NaN,868.790000,379.130000,804.860000,314.410000
NaN,NaN,868.830000,379.190000,805.010000,314.450000
NaN,NaN,868.910000,379.210000,805.100000,314.450000
NaN,NaN,868.940000,379.230000,805.150000,314.470000
NaN,NaN,868.980000,379.250000,805.200000,314.450000
NaN,NaN,869.040000,379.280000,805.250000,314.490000
NaN,NaN,869.120000,379.300000,805.460000,314.560000
NaN,NaN,869.160000,379.320000,805.740000,314.580000
NaN,NaN,869.270000,379.330000,805.830000,314.620000
NaN,NaN,869.320000,379.330000,805.850000,314.590000
NaN,NaN,869.450000,379.340000,806.000000,314.640000
NaN,NaN,869.720000,379.290000,806.050000,314.700000
NaN,NaN,869.770000,379.320000,806.130000,314.740000
NaN,NaN,869.870000,379.340000,806.250000,314.750000
NaN,NaN,869.890000,379.340000,806.440000,314.780000
NaN,NaN,869.970000,379.370000,806.670000,314.810000
NaN,NaN,870.020000,379.440000,806.810000,314.880000
NaN,NaN,870.040000,379.600000,806.820000,314.890000
NaN,NaN,870.090000,379.600000,806.850000,314.910000
NaN,NaN,870.140000,379.640000,806.930000,314.930000
NaN,NaN,870.190000,379.640000,806.980000,314.970000
NaN,NaN,870.270000,379.640000,807.110000,314.970000
NaN,NaN,870.420000,379.650000,807.150000,314.940000
NaN,NaN,870.660000,379.590000,807.240000,314.970000
NaN,NaN,870.680000,379.640000,807.400000,314.990000
NaN,NaN,870.820000,379.660000,807.630000,314.970000
NaN,NaN,870.860000,379.680000,807.770000,314.990000
NaN,NaN,870.910000,379.690000,807.850000,314.980000
NaN,NaN,871.000000,379.670000,807.920000,315.010000
NaN,NaN,871.050000,379.680000,807.910000,315.030000
NaN,NaN,871.150000,379.710000,808.020000,315.080000
NaN,NaN,871.170000,379.720000,808.130000,315.070000
NaN,NaN,871.250000,379.740000,808.180000,315.060000
NaN,NaN,871.350000,379.760000,808.260000,315.080000
NaN,NaN,871.410000,379.760000,808.410000,315.090000
NaN,NaN,871.500000,379.760000,808.600000,315.060000
NaN,NaN,871.810000,379.760000,808.690000,315.030000
NaN,NaN,871.870000,379.760000,808.790000,315.040000
NaN,NaN,871.890000,379.770000,808.960000,315.050000
NaN,NaN,871.980000,379.820000,808.990000,315.080000
NaN,NaN,872.020000,379.820000,809.090000,315.080000
NaN,NaN,872.070000,379.840000,809.160000,315.040000
NaN,NaN,872.140000,379.840000,809.290000,315.050000
NaN,NaN,872.240000,379.900000,809.520000,315.100000
NaN,NaN,872.290000,379.900000,809.680000,315.060000
NaN,NaN,872.390000,379.900000,809.830000,315.060000
NaN,NaN,872.550000,379.900000,809.910000,315.030000
NaN,NaN,872.790000,379.850000,810.060000,315.010000
NaN,NaN,872.810000,379.880000,810.110000,315.020000
NaN,NaN,872.850000,379.920000,810.160000,315.030000
NaN,NaN,872.920000,379.940000,810.250000,315.050000
NaN,NaN,873.010000,379.990000,810.360000,315.040000
NaN,NaN,873.060000,380.000000,810.430000,315.020000
NaN,NaN,873.130000,380.000000,810.800000,315.020000
NaN,NaN,873.220000,380.040000,810.890000,315.030000
NaN,NaN,873.240000,380.040000,810.970000,315.040000
NaN,NaN,873.330000,380.070000,811.130000,315.040000
