pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,945.213879,586.160531,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.010000,585.990000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,585.990000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.010000,586.010000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.010000,NaN,NaN
NaN,NaN,945.000000,586.010000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.010000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.010000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.010000,585.990000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,585.990000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.010000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.010000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,944.990000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
NaN,NaN,945.000000,586.000000,NaN,NaN
