pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,675.630903,428.351401
NaN,NaN,NaN,NaN,675.99,428.02
NaN,NaN,NaN,NaN,675.98,428.02
NaN,NaN,NaN,NaN,675.97,428.03
NaN,NaN,NaN,NaN,675.97,428.06
NaN,NaN,NaN,NaN,675.96,428.07
NaN,NaN,NaN,NaN,675.96,428.11
NaN,NaN,NaN,NaN,675.95,428.14
NaN,NaN,NaN,NaN,675.93,428.16
NaN,NaN,NaN,NaN,675.93,428.18
NaN,NaN,NaN,NaN,675.93,428.19
NaN,NaN,NaN,NaN,675.9,428.21
NaN,NaN,NaN,NaN,675.9,428.25
NaN,NaN,NaN,NaN,675.89,428.29
NaN,NaN,NaN,NaN,675.88,428.31
NaN,NaN,NaN,NaN,675.85,428.35
NaN,NaN,NaN,NaN,675.85,428.37
NaN,NaN,NaN,NaN,675.84,428.41
NaN,NaN,NaN,NaN,675.84,428.41
NaN,NaN,NaN,NaN,675.81,428.45
NaN,NaN,NaN,NaN,675.82,428.46
NaN,NaN,NaN,NaN,675.81,428.47
NaN,NaN,NaN,NaN,675.79,428.46
NaN,NaN,NaN,NaN,676.440526,429.094748
NaN,NaN,NaN,NaN,676.01,429.27
NaN,NaN,NaN,NaN,675.91,429.32
NaN,NaN,NaN,NaN,675.95,429.06
NaN,NaN,NaN,NaN,675.93,429.08
NaN,NaN,NaN,NaN,675.92,429.09
NaN,NaN,NaN,NaN,675.91,429.12
NaN,NaN,NaN,NaN,675.86,429.17
NaN,NaN,NaN,NaN,675.87,429.17
NaN,NaN,NaN,NaN,675.85,429.19
NaN,NaN,NaN,NaN,675.83,429.19
NaN,NaN,NaN,NaN,675.8,429.21
NaN,NaN,NaN,NaN,675.78,429.23
NaN,NaN,NaN,NaN,675.75,429.25
NaN,NaN,NaN,NaN,675.75,429.27
NaN,NaN,NaN,NaN,675.74,429.29
NaN,NaN,NaN,NaN,675.73,429.3
NaN,NaN,NaN,NaN,674.82128,429.838095
NaN,NaN,NaN,NaN,674.94,430.02
NaN,NaN,NaN,NaN,674.98,430.04
NaN,NaN,NaN,NaN,674.95,430.06
NaN,NaN,NaN,NaN,674.94,430.07
NaN,NaN,NaN,NaN,674.9,430.1
NaN,NaN,NaN,NaN,674.89,430.11
NaN,NaN,NaN,NaN,674.88,430.13
NaN,NaN,NaN,NaN,674.89,430.15
NaN,NaN,NaN,NaN,674.91,430.16
NaN,NaN,NaN,NaN,674.86,430.19
NaN,NaN,NaN,NaN,674.86,430.19
NaN,NaN,NaN,NaN,674.85,430.22
NaN,NaN,NaN,NaN,674.83,430.24
NaN,NaN,NaN,NaN,674.82,430.26
NaN,NaN,NaN,NaN,674.81,430.28
NaN,NaN,NaN,NaN,674.79,430.32
NaN,NaN,NaN,NaN,672.797223,431.324788
