pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,784.200000,125.830000,569.600000,115.800000
NaN,NaN,784.190000,125.810000,569.620000,115.800000
NaN,NaN,784.160000,125.790000,569.630000,115.790000
NaN,NaN,784.180000,125.770000,569.660000,115.800000
NaN,NaN,784.160000,125.790000,569.670000,115.800000
NaN,NaN,784.150000,125.800000,569.670000,115.800000
NaN,NaN,784.140000,125.790000,569.670000,115.800000
NaN,NaN,784.120000,125.800000,569.670000,115.790000
NaN,NaN,784.130000,125.790000,569.680000,115.800000
NaN,NaN,784.130000,125.780000,569.680000,115.790000
NaN,NaN,784.090000,125.810000,569.690000,115.780000
NaN,NaN,784.070000,125.810000,569.690000,115.780000
NaN,NaN,784.070000,125.800000,569.690000,115.770000
NaN,NaN,784.050000,125.810000,569.670000,115.760000
NaN,NaN,784.040000,125.830000,569.710000,115.770000
NaN,NaN,784.030000,125.820000,569.700000,115.770000
NaN,NaN,784.050000,125.800000,569.700000,115.760000
NaN,NaN,784.050000,125.790000,569.710000,115.760000
NaN,NaN,784.030000,125.760000,569.720000,115.760000
NaN,NaN,784.020000,125.760000,569.730000,115.760000
NaN,NaN,784.030000,125.770000,569.710000,115.750000
NaN,NaN,784.030000,125.790000,568.675033,116.473426
NaN,NaN,784.000000,125.800000,569.081315,118.766160
NaN,NaN,783.990000,125.800000,569.000000,115.990000
NaN,NaN,783.970000,125.790000,569.000000,116.000000
NaN,NaN,783.990000,125.810000,569.020000,115.990000
NaN,NaN,784.000000,125.760000,569.010000,115.990000
NaN,NaN,784.000000,125.760000,569.010000,116.000000
NaN,NaN,784.000000,125.770000,569.010000,115.990000
NaN,NaN,783.980000,125.780000,569.020000,115.990000
NaN,NaN,783.990000,125.770000,569.020000,115.980000
NaN,NaN,783.930000,125.780000,569.020000,115.980000
NaN,NaN,783.910000,125.760000,569.020000,115.970000
NaN,NaN,783.950000,125.770000,569.030000,115.970000
NaN,NaN,783.940000,125.760000,569.030000,115.980000
NaN,NaN,783.920000,125.780000,569.030000,115.980000
NaN,NaN,783.930000,125.750000,569.050000,115.980000
NaN,NaN,783.900000,125.730000,569.060000,115.980000
NaN,NaN,783.890000,125.760000,569.060000,115.980000
NaN,NaN,783.910000,125.750000,569.070000,115.980000
NaN,NaN,783.880000,125.800000,569.080000,116.000000
NaN,NaN,783.870000,125.760000,569.100000,116.000000
NaN,NaN,783.840000,125.790000,569.110000,116.010000
NaN,NaN,783.840000,125.780000,569.110000,116.010000
NaN,NaN,783.850000,125.770000,569.120000,116.000000
NaN,NaN,783.820000,125.760000,569.120000,116.000000
NaN,NaN,783.820000,125.750000,569.130000,116.010000
NaN,NaN,783.820000,125.760000,569.130000,116.010000
NaN,NaN,783.810000,125.760000,569.140000,116.020000
NaN,NaN,783.830000,125.740000,569.140000,116.020000
NaN,NaN,783.800000,125.750000,569.150000,116.020000
NaN,NaN,783.790000,125.750000,569.160000,116.020000
NaN,NaN,783.740000,125.770000,569.160000,116.020000
NaN,NaN,783.760000,125.760000,569.160000,116.030000
NaN,NaN,783.760000,125.780000,569.170000,116.020000
NaN,NaN,783.720000,125.770000,569.190000,116.040000
NaN,NaN,783.730000,125.750000,569.210000,116.030000
NaN,NaN,783.690000,125.770000,569.200000,116.030000
NaN,NaN,783.700000,125.770000,569.210000,116.030000
NaN,NaN,783.690000,125.760000,569.230000,116.020000
NaN,NaN,783.680000,125.760000,569.230000,116.020000
NaN,NaN,783.670000,125.750000,569.240000,116.030000
NaN,NaN,783.660000,125.760000,569.230000,116.020000
NaN,NaN,783.640000,125.770000,569.240000,116.020000
NaN,NaN,783.610000,125.780000,569.240000,116.030000
NaN,NaN,783.590000,125.770000,569.260000,116.030000
NaN,NaN,783.620000,125.770000,569.270000,116.030000
NaN,NaN,783.560000,125.750000,569.270000,116.030000
NaN,NaN,783.570000,125.800000,569.280000,116.040000
NaN,NaN,783.550000,125.750000,569.280000,116.040000
NaN,NaN,783.560000,125.710000,569.320000,116.040000
NaN,NaN,783.500000,125.740000,569.320000,116.050000
NaN,NaN,783.220000,125.790000,569.320000,116.050000
NaN,NaN,783.200000,125.770000,569.340000,116.050000
NaN,NaN,783.190000,125.780000,569.330000,116.040000
NaN,NaN,783.190000,125.790000,569.350000,116.040000
NaN,NaN,783.180000,125.800000,569.370000,116.040000
NaN,NaN,783.180000,125.800000,569.410000,116.040000
NaN,NaN,783.160000,125.770000,569.380000,116.040000
NaN,NaN,783.140000,125.770000,569.380000,116.040000
NaN,NaN,783.150000,125.780000,569.390000,116.050000
NaN,NaN,783.140000,125.800000,569.390000,116.050000
