pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,822.507693,542.081367
NaN,NaN,NaN,NaN,822.950000,542.000000
NaN,NaN,NaN,NaN,822.970000,542.010000
NaN,NaN,NaN,NaN,822.990000,542.010000
NaN,NaN,NaN,NaN,822.980000,541.990000
NaN,NaN,NaN,NaN,822.970000,541.990000
NaN,NaN,NaN,NaN,822.970000,542.010000
NaN,NaN,NaN,NaN,822.980000,542.000000
NaN,NaN,NaN,NaN,822.980000,541.990000
NaN,NaN,NaN,NaN,822.980000,542.000000
NaN,NaN,NaN,NaN,822.970000,541.990000
NaN,NaN,NaN,NaN,822.970000,541.990000
NaN,NaN,NaN,NaN,822.960000,541.980000
NaN,NaN,NaN,NaN,822.960000,541.990000
NaN,NaN,NaN,NaN,822.960000,541.990000
NaN,NaN,NaN,NaN,822.980000,542.000000
NaN,NaN,NaN,NaN,822.960000,541.990000
NaN,NaN,NaN,NaN,822.960000,541.980000
NaN,NaN,NaN,NaN,822.960000,541.990000
NaN,NaN,NaN,NaN,822.980000,541.980000
NaN,NaN,NaN,NaN,822.970000,541.990000
NaN,NaN,NaN,NaN,822.970000,541.970000
NaN,NaN,NaN,NaN,822.970000,541.970000
NaN,NaN,NaN,NaN,822.960000,541.970000
NaN,NaN,NaN,NaN,822.960000,541.970000
NaN,NaN,NaN,NaN,822.970000,541.970000
NaN,NaN,NaN,NaN,822.950000,541.970000
NaN,NaN,NaN,NaN,822.940000,541.980000
NaN,NaN,NaN,NaN,822.930000,541.990000
NaN,NaN,NaN,NaN,822.900000,542.010000
NaN,NaN,NaN,NaN,822.920000,542.040000
NaN,NaN,NaN,NaN,822.900000,542.030000
NaN,NaN,NaN,NaN,822.890000,542.040000
NaN,NaN,NaN,NaN,822.880000,542.050000
NaN,NaN,NaN,NaN,822.860000,542.080000
NaN,NaN,NaN,NaN,822.860000,542.080000
NaN,NaN,NaN,NaN,822.860000,542.090000
NaN,NaN,NaN,NaN,822.850000,542.090000
NaN,NaN,NaN,NaN,822.850000,542.100000
NaN,NaN,NaN,NaN,822.830000,542.090000
NaN,NaN,NaN,NaN,822.820000,542.110000
NaN,NaN,NaN,NaN,822.790000,542.130000
NaN,NaN,NaN,NaN,822.800000,542.150000
NaN,NaN,NaN,NaN,822.800000,542.140000
NaN,NaN,NaN,NaN,822.790000,542.130000
NaN,NaN,NaN,NaN,822.780000,542.150000
NaN,NaN,NaN,NaN,822.780000,542.170000
NaN,NaN,NaN,NaN,822.780000,542.150000
NaN,NaN,NaN,NaN,822.740000,542.150000
NaN,NaN,NaN,NaN,822.730000,542.150000
NaN,NaN,901.041371,465.330548,822.750000,542.130000
NaN,NaN,900.990000,465.000000,822.750000,542.130000
NaN,NaN,900.990000,465.010000,822.750000,542.130000
NaN,NaN,900.990000,465.010000,822.760000,542.140000
NaN,NaN,900.980000,465.020000,822.770000,542.140000
NaN,NaN,900.970000,465.020000,822.760000,542.130000
NaN,NaN,900.960000,465.030000,822.770000,542.140000
NaN,NaN,900.960000,465.040000,822.760000,542.130000
NaN,NaN,900.960000,465.040000,822.730000,542.130000
NaN,NaN,900.960000,465.040000,822.740000,542.120000
NaN,NaN,900.930000,465.060000,822.720000,542.130000
NaN,NaN,900.930000,465.070000,822.710000,542.130000
NaN,NaN,900.920000,465.080000,822.720000,542.130000
NaN,NaN,900.910000,465.080000,822.720000,542.130000
NaN,NaN,900.920000,465.090000,822.720000,542.120000
NaN,NaN,900.920000,465.090000,822.700000,542.110000
NaN,NaN,900.910000,465.100000,822.690000,542.120000
NaN,NaN,900.890000,465.100000,822.680000,542.120000
NaN,NaN,900.890000,465.110000,822.690000,542.130000
NaN,NaN,900.890000,465.120000,822.690000,542.130000
NaN,NaN,900.880000,465.130000,822.680000,542.130000
NaN,NaN,900.880000,465.130000,822.680000,542.130000
NaN,NaN,900.860000,465.130000,822.670000,542.140000
NaN,NaN,900.860000,465.130000,822.660000,542.130000
NaN,NaN,900.860000,465.140000,822.640000,542.150000
NaN,NaN,900.820000,465.140000,822.650000,542.170000
NaN,NaN,900.830000,465.160000,822.660000,542.150000
NaN,NaN,900.810000,465.150000,822.630000,542.130000
NaN,NaN,900.820000,465.150000,822.640000,542.150000
NaN,NaN,900.810000,465.140000,822.640000,542.150000
NaN,NaN,900.810000,465.150000,822.610000,542.160000
NaN,NaN,900.800000,465.160000,822.630000,542.160000
NaN,NaN,900.780000,465.180000,822.610000,542.150000
NaN,NaN,900.780000,465.170000,822.610000,542.160000
NaN,NaN,900.780000,465.170000,822.590000,542.150000
NaN,NaN,900.770000,465.180000,822.600000,542.160000
NaN,NaN,900.690000,465.200000,822.600000,542.150000
NaN,NaN,900.690000,465.190000,822.600000,542.170000
NaN,NaN,900.690000,465.200000,822.590000,542.170000
NaN,NaN,900.690000,465.200000,822.570000,542.160000
NaN,NaN,900.710000,465.230000,822.580000,542.170000
NaN,NaN,900.710000,465.230000,822.570000,542.170000
NaN,NaN,900.700000,465.250000,822.580000,542.160000
NaN,NaN,900.680000,465.260000,822.570000,542.150000
NaN,NaN,900.670000,465.260000,822.580000,542.140000
NaN,NaN,900.670000,465.260000,822.600000,542.160000
NaN,NaN,900.670000,465.270000,822.570000,542.160000
NaN,NaN,900.650000,465.280000,822.580000,542.150000
NaN,NaN,900.650000,465.280000,822.560000,542.140000
NaN,NaN,900.640000,465.280000,822.580000,542.140000
NaN,NaN,900.630000,465.290000,822.580000,542.140000
NaN,NaN,900.630000,465.290000,822.580000,542.150000
NaN,NaN,900.620000,465.290000,822.590000,542.130000
NaN,NaN,900.620000,465.290000,822.590000,542.130000
NaN,NaN,900.600000,465.290000,822.590000,542.130000
NaN,NaN,900.590000,465.310000,822.600000,542.150000
NaN,NaN,900.550000,465.310000,822.600000,542.140000
NaN,NaN,900.550000,465.320000,822.520000,542.120000
NaN,NaN,900.550000,465.330000,821.980000,542.140000
NaN,NaN,900.530000,465.340000,821.990000,542.150000
NaN,NaN,900.540000,465.350000,821.990000,542.150000
NaN,NaN,900.520000,465.360000,821.970000,542.150000
NaN,NaN,900.510000,465.370000,821.970000,542.160000
NaN,NaN,900.220000,465.330000,821.970000,542.160000
NaN,NaN,900.200000,465.320000,821.970000,542.160000
NaN,NaN,900.190000,465.320000,821.970000,542.160000
NaN,NaN,900.170000,465.340000,821.970000,542.150000
NaN,NaN,900.170000,465.340000,821.980000,542.140000
NaN,NaN,900.170000,465.350000,821.980000,542.150000
NaN,NaN,900.170000,465.360000,821.980000,542.130000
NaN,NaN,900.130000,465.400000,821.990000,542.150000
NaN,NaN,900.130000,465.400000,821.980000,542.140000
NaN,NaN,900.140000,465.410000,821.960000,542.130000
NaN,NaN,900.130000,465.410000,821.950000,542.130000
NaN,NaN,900.130000,465.400000,821.960000,542.140000
NaN,NaN,900.120000,465.400000,821.950000,542.130000
NaN,NaN,900.110000,465.420000,821.940000,542.120000
NaN,NaN,900.110000,465.430000,821.950000,542.120000
NaN,NaN,900.100000,465.440000,821.940000,542.130000
NaN,NaN,900.100000,465.450000,821.920000,542.140000
NaN,NaN,900.100000,465.450000,821.930000,542.120000
NaN,NaN,900.100000,465.460000,821.940000,542.120000
NaN,NaN,900.090000,465.460000,821.930000,542.120000
NaN,NaN,900.080000,465.470000,821.910000,542.140000
NaN,NaN,900.080000,465.480000,821.910000,542.140000
NaN,NaN,900.070000,465.540000,821.910000,542.150000
