pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,839.880000,251.060000,747.330000,229.010000
NaN,NaN,839.880000,251.060000,747.310000,229.030000
NaN,NaN,839.890000,251.030000,747.330000,229.020000
NaN,NaN,839.840000,251.050000,747.350000,229.010000
NaN,NaN,839.830000,251.040000,747.360000,229.010000
NaN,NaN,839.810000,251.050000,747.340000,229.020000
NaN,NaN,839.820000,251.050000,747.330000,229.020000
NaN,NaN,839.790000,251.060000,747.310000,229.010000
NaN,NaN,839.810000,251.030000,747.300000,228.990000
NaN,NaN,839.800000,251.050000,747.320000,229.010000
NaN,NaN,839.820000,251.050000,747.300000,229.030000
NaN,NaN,839.730000,251.060000,747.310000,229.020000
NaN,NaN,839.740000,251.040000,747.330000,229.020000
NaN,NaN,839.780000,251.050000,747.320000,229.020000
NaN,NaN,839.720000,251.100000,747.330000,229.010000
NaN,NaN,839.730000,251.060000,747.320000,229.030000
NaN,NaN,839.650000,251.040000,747.330000,229.010000
NaN,NaN,839.640000,251.060000,747.330000,229.010000
NaN,NaN,839.660000,251.040000,747.330000,229.020000
NaN,NaN,839.640000,251.050000,747.340000,229.000000
NaN,NaN,839.600000,251.050000,747.340000,229.000000
NaN,NaN,839.610000,251.060000,747.310000,229.000000
NaN,NaN,839.610000,251.060000,747.320000,229.000000
NaN,NaN,839.590000,251.050000,747.320000,229.010000
NaN,NaN,839.450000,251.050000,747.300000,229.000000
NaN,NaN,838.970000,251.050000,747.300000,228.990000
NaN,NaN,838.960000,251.070000,747.320000,229.020000
NaN,NaN,838.970000,251.040000,747.320000,229.020000
NaN,NaN,838.980000,251.050000,747.320000,229.000000
NaN,NaN,838.970000,251.050000,747.300000,229.010000
NaN,NaN,838.950000,251.040000,747.290000,229.000000
NaN,NaN,838.940000,251.050000,747.290000,229.010000
NaN,NaN,838.940000,251.070000,747.300000,229.010000
NaN,NaN,838.910000,251.090000,747.300000,229.010000
NaN,NaN,838.950000,251.040000,747.320000,228.990000
NaN,NaN,838.940000,251.050000,747.330000,229.000000
NaN,NaN,838.920000,251.030000,747.330000,229.000000
NaN,NaN,838.870000,251.040000,747.320000,229.010000
NaN,NaN,838.890000,251.030000,747.280000,229.000000
NaN,NaN,838.880000,251.040000,747.310000,228.990000
NaN,NaN,838.850000,251.000000,747.290000,229.040000
NaN,NaN,838.820000,251.000000,747.290000,229.050000
NaN,NaN,838.790000,251.000000,747.270000,229.040000
NaN,NaN,838.760000,251.020000,747.300000,229.030000
NaN,NaN,838.760000,251.000000,747.300000,229.010000
NaN,NaN,838.820000,251.040000,747.280000,229.010000
NaN,NaN,838.800000,251.040000,747.260000,228.990000
NaN,NaN,838.780000,251.040000,747.300000,229.010000
NaN,NaN,838.750000,251.040000,747.320000,229.010000
NaN,NaN,838.700000,251.010000,747.340000,229.000000
NaN,NaN,838.730000,251.030000,747.320000,229.000000
NaN,NaN,838.730000,251.030000,747.310000,229.000000
NaN,NaN,838.710000,251.040000,747.310000,228.990000
NaN,NaN,838.680000,251.020000,747.280000,228.980000
NaN,NaN,838.630000,251.000000,747.300000,228.980000
NaN,NaN,838.620000,251.020000,747.350000,228.990000
NaN,NaN,838.590000,251.020000,747.290000,228.970000
NaN,NaN,838.620000,250.990000,747.300000,228.970000
NaN,NaN,838.580000,251.010000,747.350000,228.980000
NaN,NaN,838.550000,251.010000,747.330000,228.990000
NaN,NaN,838.580000,250.980000,747.320000,228.980000
NaN,NaN,838.600000,251.000000,747.330000,228.980000
NaN,NaN,838.550000,251.000000,747.310000,228.980000
NaN,NaN,838.480000,251.010000,747.320000,228.990000
NaN,NaN,838.040000,251.000000,747.310000,228.970000
NaN,NaN,838.020000,251.010000,747.310000,228.980000
NaN,NaN,838.010000,251.000000,747.330000,228.970000
NaN,NaN,837.990000,251.000000,747.340000,228.970000
NaN,NaN,837.970000,251.000000,747.330000,228.980000
NaN,NaN,837.970000,250.990000,747.340000,228.980000
NaN,NaN,837.970000,251.010000,747.320000,229.000000
NaN,NaN,837.950000,251.020000,747.330000,228.980000
NaN,NaN,837.920000,251.010000,747.340000,228.990000
NaN,NaN,837.910000,251.020000,747.310000,228.970000
NaN,NaN,837.910000,251.040000,747.290000,228.980000
NaN,NaN,837.890000,251.010000,747.280000,229.010000
NaN,NaN,837.880000,251.010000,747.300000,228.980000
NaN,NaN,837.870000,250.980000,747.280000,228.980000
NaN,NaN,837.850000,250.980000,747.280000,228.980000
NaN,NaN,837.880000,250.980000,747.310000,228.970000
NaN,NaN,837.870000,250.990000,747.330000,228.970000
NaN,NaN,837.840000,250.970000,747.320000,228.960000
NaN,NaN,837.820000,250.980000,747.340000,228.950000
NaN,NaN,837.790000,250.990000,747.290000,228.970000
NaN,NaN,837.810000,250.980000,747.300000,228.980000
NaN,NaN,837.840000,251.010000,747.270000,228.980000
NaN,NaN,837.860000,251.020000,747.310000,228.960000
NaN,NaN,837.790000,251.010000,747.330000,228.980000
NaN,NaN,837.820000,250.980000,747.330000,228.940000
NaN,NaN,837.800000,251.010000,747.310000,228.950000
NaN,NaN,837.810000,251.010000,747.350000,228.960000
NaN,NaN,837.790000,250.990000,747.370000,228.960000
NaN,NaN,837.710000,250.990000,747.340000,228.970000
NaN,NaN,837.760000,251.010000,747.340000,228.960000
NaN,NaN,837.760000,251.010000,747.320000,228.960000
NaN,NaN,837.800000,251.020000,747.320000,228.950000
NaN,NaN,837.780000,251.000000,747.330000,228.970000
NaN,NaN,837.760000,251.030000,747.340000,228.930000
NaN,NaN,837.760000,251.010000,747.370000,228.960000
NaN,NaN,837.740000,250.990000,747.320000,228.960000
NaN,NaN,837.710000,250.990000,747.340000,228.990000
NaN,NaN,837.590000,250.990000,747.320000,228.980000
NaN,NaN,837.130000,250.990000,747.320000,228.970000
NaN,NaN,837.110000,251.000000,747.310000,228.960000
NaN,NaN,837.130000,251.000000,747.320000,228.970000
NaN,NaN,837.130000,251.010000,747.320000,228.960000
NaN,NaN,837.110000,251.020000,747.340000,228.960000
NaN,NaN,837.110000,251.010000,747.320000,228.940000
NaN,NaN,837.090000,250.990000,747.300000,228.950000
NaN,NaN,837.080000,250.990000,747.280000,228.950000
NaN,NaN,837.080000,251.000000,747.290000,228.950000
NaN,NaN,837.080000,251.010000,747.310000,228.940000
NaN,NaN,837.050000,251.010000,747.330000,228.930000
NaN,NaN,837.040000,251.000000,747.320000,228.930000
NaN,NaN,837.050000,251.020000,747.310000,228.940000
NaN,NaN,837.060000,251.030000,747.370000,228.900000
NaN,NaN,837.010000,251.050000,747.320000,228.920000
NaN,NaN,837.050000,251.050000,747.330000,228.930000
NaN,NaN,837.020000,251.030000,747.320000,228.930000
NaN,NaN,837.010000,251.000000,747.300000,228.920000
NaN,NaN,837.020000,251.000000,747.310000,228.910000
NaN,NaN,837.030000,251.020000,747.310000,228.910000
NaN,NaN,837.020000,251.020000,747.310000,228.910000
NaN,NaN,836.990000,251.030000,747.290000,228.900000
NaN,NaN,837.000000,251.010000,747.320000,228.910000
NaN,NaN,837.010000,251.020000,747.320000,228.890000
NaN,NaN,837.020000,251.020000,747.290000,228.900000
NaN,NaN,837.000000,251.030000,747.320000,228.880000
NaN,NaN,836.970000,251.030000,747.320000,228.860000
NaN,NaN,837.000000,251.030000,747.280000,228.870000
NaN,NaN,836.950000,251.020000,747.340000,228.860000
NaN,NaN,836.960000,251.030000,747.310000,228.900000
NaN,NaN,836.960000,251.000000,747.330000,228.890000
NaN,NaN,836.970000,251.010000,747.330000,228.860000
NaN,NaN,836.900000,251.000000,747.320000,228.840000
NaN,NaN,836.900000,250.980000,747.330000,228.850000
NaN,NaN,836.960000,251.010000,747.320000,228.880000
NaN,NaN,836.960000,251.060000,747.330000,228.890000
NaN,NaN,836.910000,251.060000,747.290000,228.880000
NaN,NaN,836.900000,251.040000,747.290000,228.870000
