pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,238.638648,453.936750,226.616304,502.870714
NaN,NaN,239.000000,454.010000,227.010000,503.010000
NaN,NaN,239.000000,454.010000,226.990000,503.010000
NaN,NaN,239.000000,454.010000,227.000000,503.020000
NaN,NaN,239.000000,454.010000,227.000000,503.010000
NaN,NaN,239.000000,454.010000,227.010000,503.010000
NaN,NaN,239.000000,454.010000,227.000000,503.010000
NaN,NaN,238.990000,454.010000,227.000000,503.010000
NaN,NaN,239.000000,454.020000,227.000000,503.010000
NaN,NaN,239.000000,454.010000,227.000000,503.020000
NaN,NaN,239.000000,454.010000,227.010000,503.020000
NaN,NaN,239.000000,454.020000,227.010000,503.010000
NaN,NaN,239.010000,454.020000,227.000000,503.010000
NaN,NaN,239.000000,454.030000,227.000000,503.010000
NaN,NaN,239.000000,454.020000,227.000000,503.020000
NaN,NaN,239.010000,454.020000,227.010000,503.020000
NaN,NaN,239.000000,454.020000,227.010000,503.020000
NaN,NaN,239.010000,454.020000,227.010000,503.020000
NaN,NaN,239.000000,454.010000,227.010000,503.020000
NaN,NaN,239.010000,454.010000,227.010000,503.020000
NaN,NaN,239.010000,454.010000,227.010000,503.020000
NaN,NaN,239.000000,454.010000,227.010000,503.010000
NaN,NaN,239.000000,454.010000,227.000000,503.010000
NaN,NaN,239.010000,454.010000,227.000000,503.020000
NaN,NaN,239.000000,454.010000,227.000000,503.020000
NaN,NaN,239.000000,454.010000,227.000000,503.020000
NaN,NaN,239.000000,454.010000,227.010000,503.020000
NaN,NaN,238.990000,454.010000,227.010000,503.020000
NaN,NaN,239.000000,454.020000,227.000000,503.020000
NaN,NaN,238.990000,454.020000,227.000000,503.020000
NaN,NaN,239.000000,454.030000,227.000000,503.020000
NaN,NaN,238.990000,454.010000,227.010000,503.000000
NaN,NaN,238.990000,454.020000,226.990000,503.010000
NaN,NaN,238.990000,454.020000,226.990000,503.000000
NaN,NaN,238.990000,454.010000,227.000000,503.020000
NaN,NaN,238.990000,454.020000,227.000000,503.020000
NaN,NaN,238.990000,454.020000,227.000000,503.010000
NaN,NaN,238.990000,454.030000,226.990000,503.010000
NaN,NaN,238.990000,454.020000,227.000000,503.010000
NaN,NaN,238.980000,454.010000,227.000000,503.010000
NaN,NaN,238.990000,454.020000,227.000000,503.010000
NaN,NaN,238.980000,454.020000,227.000000,503.020000
NaN,NaN,238.980000,454.020000,227.000000,503.020000
NaN,NaN,238.980000,454.030000,227.000000,503.020000
NaN,NaN,238.970000,454.020000,226.990000,503.010000
NaN,NaN,238.970000,454.030000,227.000000,503.010000
NaN,NaN,238.980000,454.030000,226.990000,503.010000
NaN,NaN,238.970000,454.040000,226.990000,503.010000
NaN,NaN,238.970000,454.030000,226.990000,503.020000
NaN,NaN,238.970000,454.040000,227.000000,503.020000
NaN,NaN,238.960000,454.030000,227.000000,503.020000
NaN,NaN,238.960000,454.040000,226.990000,503.020000
NaN,NaN,238.960000,454.030000,226.990000,503.010000
NaN,NaN,238.950000,454.020000,226.990000,503.020000
NaN,NaN,238.960000,454.030000,227.000000,503.020000
NaN,NaN,238.960000,454.040000,227.000000,503.020000
NaN,NaN,238.950000,454.040000,226.990000,503.020000
NaN,NaN,238.960000,454.040000,227.000000,503.010000
NaN,NaN,238.970000,454.040000,227.000000,503.020000
NaN,NaN,238.980000,454.040000,227.000000,503.010000
NaN,NaN,238.960000,454.040000,227.000000,503.010000
NaN,NaN,238.960000,454.050000,227.000000,503.010000
NaN,NaN,238.960000,454.050000,227.010000,503.020000
NaN,NaN,238.960000,454.040000,227.010000,503.010000
NaN,NaN,238.970000,454.050000,227.010000,503.020000
NaN,NaN,238.960000,454.050000,227.000000,503.030000
NaN,NaN,238.960000,454.040000,226.990000,503.020000
NaN,NaN,238.950000,454.040000,226.990000,503.020000
NaN,NaN,238.960000,454.040000,226.990000,503.030000
NaN,NaN,238.960000,454.040000,226.990000,503.020000
NaN,NaN,238.960000,454.040000,226.990000,503.020000
NaN,NaN,238.960000,454.040000,226.980000,503.020000
NaN,NaN,238.960000,454.050000,226.990000,503.020000
NaN,NaN,238.960000,454.060000,227.000000,503.020000
NaN,NaN,238.960000,454.050000,226.990000,503.020000
NaN,NaN,238.960000,454.040000,227.010000,503.010000
NaN,NaN,238.950000,454.040000,227.000000,503.020000
NaN,NaN,238.960000,454.050000,227.000000,503.020000
NaN,NaN,238.970000,454.060000,227.000000,503.020000
NaN,NaN,238.970000,454.060000,227.000000,503.010000
NaN,NaN,238.960000,454.060000,227.000000,503.020000
NaN,NaN,238.960000,454.060000,227.000000,503.010000
NaN,NaN,238.950000,454.060000,226.990000,503.020000
NaN,NaN,238.950000,454.050000,227.000000,503.020000
NaN,NaN,238.960000,454.070000,227.000000,503.020000
NaN,NaN,238.950000,454.050000,226.990000,503.020000
NaN,NaN,238.960000,454.050000,227.000000,503.010000
NaN,NaN,238.960000,454.050000,227.000000,503.020000
