"filename","species","individual","temperature","date","preystartdist","timeprojstart","maxproj","timemaxproj","peakprojvel","timemaxprojvel","peakprojacc","timemaxprojacc","peakmmsprojpower","timemaxprojpower","maxlunge","timemaxlunge","peaklungevel","timemaxlungevel","peaklungeacc","timemmaxlungeacc","peakbmslungepower","timemaxlungepower","maxreach","timemaxreach","tonguestartdist"
"Pm 001 (25) 22-Jul-24_18-04-47_00512xypts.csv","Pm","001","25","22-Jul-24","11.1436829283814","0.0343333333333333","7.14421073365593","0.07","0.5","0.038","885","0.0346666666666667","54.27261","0.0363333333333333","5.17296320325881","0.073","0.0394","0.044","2.16","0.09","0.0472464","0.0816666666666667","12.2940714449809","0.07","9.07547106524419"
"Pm 001 (25) 22-Jul-24_18-08-37_00514xypts.csv","Pm","001","25","22-Jul-24","18.4217853540748","0.738","7.36572975690654","0.787","0.329","0.752","582","0.738333333333333","19.315764","0.771333333333333","8.21082565891938","0.782","0.0622","0.753","2.622","0.523333333333333","0.075117","0.728","15.5305566506067","0.786","16.744377419337"
"Pm 001 (25) 22-Jul-24_18-10-09_00515xypts.csv","Pm","001","25","22-Jul-24","18.080671207515","0.034","7.44718220984707","0.0773333333333333","0.257","0.0376666666666667","429","0.0353333333333333","16.15464","0.0363333333333333","8.14909849476567","0.082","0.0599","0.048","3.18","0.109666666666667","0.0882954","0.0386666666666667","15.5486800789703","0.078","15.9143531549749"
"Pm 002 (10) 07-Aug-24_17-29-20_00593xypts.csv","Pm","002","10","07-Aug-24","19.4695764535913","0.0896666666666667","5.67248140500267","0.158333333333333","0.234","0.1","366","0.0916666666666667","9.5889921","0.0983333333333333","15.4907469834731","0.159","0.0779","0.122666666666667","1.779","0.0843333333333333","0.0824004","0.087","21.1622623070617","0.158333333333333","16.1098419356005"
"Pm 002 (10) 07-Aug-24_17-33-31_00594xypts.csv","Pm","002","10","07-Aug-24","19.1571211436579","0.123666666666667","5.8901724530997","0.182666666666667","0.325","0.14","399","0.124","19.2100608","0.138666666666667","17.0518676188515","0.213333333333333","0.0771","0.160333333333333","2.166","0.15","0.1397115","0.151","22.8214785362083","0.207666666666667","16.1288938555652"
"Pm 002 (10) 07-Aug-24_17-36-09_00595xypts.csv","Pm","002","10","07-Aug-24","4.11912546230814","0.0156666666666667","4.17729950321167","0.0483333333333333","0.273","0.0266666666666667","191.1","0.016","9.0343827","0.0246666666666667","2.2592791070317","0.069","0.0191","0.037","1.362","0.00633333333333333","0.011421","0.0306666666666667","6.04350775109726","0.049","3.47293730410147"
"Pm 002 (10) 07-Aug-24_17-38-23_00596xypts.csv","Pm","002","10","07-Aug-24","17.3541593002159","0.076","6.08871803395857","0.141333333333333","0.219","0.0966666666666667","423","0.0763333333333333","7.4671998","0.0953333333333333","12.3911932842176","0.147666666666667","0.0695","0.116666666666667","2.616","0.184333333333333","0.0632775","0.110333333333333","18.4059910861349","0.142333333333333","14.3175356661988"
"Pm 002 (10) 07-Aug-24_17-41-29_00597xypts.csv","Pm","002","10","07-Aug-24","16.9564704987962","0.0893333333333333","5.62956462869375","0.152333333333333","0.198","0.101666666666667","231.6","0.0903333333333333","5.8076928","0.0913333333333333","13.4044362900656","0.165","0.0575","0.114333333333333","4.14","0.0636666666666667","0.124722","0.0656666666666667","18.6483602329513","0.158333333333333","13.6343279650838"
"Pm 002 (15) 15-Jul-24_17-52-32_00452xypts.csv","Pm","002","15","15-Jul-24","23.5960614115874","0.0753333333333333","7.33495154351312","0.148","0.255","0.079","486","0.077","18.903588","0.078","16.6959902083076","0.131333333333333","0.084","0.0976666666666667","2.001","0.158666666666667","0.0972804","0.057","23.5470528582068","0.147","18.2666125683419"
"Pm 002 (15) 15-Jul-24_18-01-02_00454xypts.csv","Pm","002","15","15-Jul-24","19.2556342031035","0.182333333333333","6.00947545288536","0.222","0.23","0.215333333333333","336","0.185333333333333","9.0660438","0.182666666666667","10.2745598648623","0.225666666666667","0.0623","0.186","3.54","0.179666666666667","0.1764","0.181","16.2490291772542","0.222333333333333","16.1168539870795"
"Pm 002 (15) 15-Jul-24_18-03-12_00455xypts.csv","Pm","002","15","15-Jul-24","4.54484348700902","0.106333333333333","4.48301978901126","0.134","0.197","0.113666666666667","118.8","0.129","14.6798643","0.137","2.75384488215372","0.137666666666667","0.0405","0.0976666666666667","4.11","0.0913333333333333","0.115497","0.0933333333333333","7.19260323413441","0.134333333333333","2.84388001109791"
"Pm 002 (15) 15-Jul-24_18-07-04_00456xypts.csv","Pm","002","15","15-Jul-24","6.50593516992092","0.234333333333333","3.58281049529742","0.270666666666667","0.268","0.239","324","0.236333333333333","14.1841728","0.237333333333333","3.82822732922417","0.281","0.0286","0.268666666666667","2.319","0.297333333333333","0.0394896","0.285333333333333","6.93088720660172","0.271666666666667","5.68776937687369"
"Pm 002 (15) 15-Jul-24_18-09-00_00457xypts.csv","Pm","002","15","15-Jul-24","19.6763596869526","0.542666666666667","5.68336702515996","0.581333333333333","0.221","0.552333333333333","267.6","0.543666666666667","8.5245642","0.544666666666667","9.17222480803513","0.593","0.0646","0.565666666666667","1.836","0.502333333333333","0.0939084","0.558","14.4906129107599","0.583","14.8324798881937"
"Pm 002 (20) 08-Jul-24_18-29-58_00395xypts.csv","Pm","002","20","08-Jul-24","18.3399405917846","0.021","7.22935144395442","0.0743333333333333","0.301","0.0453333333333333","1755","0.0213333333333333","28.774206","0.0226666666666667","11.1379965046235","0.0823333333333333","0.071","0.0126666666666667","5.4","0.00433333333333333","0.269037","0.00666666666666667","18.3212351186542","0.082","15.1808594180346"
"Pm 002 (20) 08-Jul-24_18-42-43_00397xypts.csv","Pm","002","20","08-Jul-24","15.3157595903808","0.394333333333333","6.7992664396648","0.434666666666667","0.311","0.399333333333333","342","0.396666666666667","17.7440106","0.397666666666667","8.40375417495075","0.432333333333333","0.0703","0.411","4.29","0.463666666666667","0.1229334","0.404666666666667","15.190871308957","0.434333333333333","12.4804340904483"
"Pm 002 (20) 08-Jul-24_18-45-02_00398xypts.csv","Pm","002","20","08-Jul-24","11.6146345889334","0.182666666666667","6.16922892637136","0.224","0.369","0.201","429","0.184666666666667","25.61142","0.199333333333333","6.58556421566525","0.244","0.0362","0.191666666666667","1.518","0.163","0.0371778","0.165666666666667","12.5867373339228","0.224333333333333","8.66883640519069"
"Pm 002 (20) 08-Jul-24_18-47-47_00399xypts.csv","Pm","002","20","08-Jul-24","6.59366603764312","0.0366666666666667","4.02256560582165","0.0606666666666667","0.305","0.04","795","0.037","32.87436","0.07","4.71499253766456","0.0666666666666667","0.0445","0.052","1.983","0.0796666666666667","0.0633681","0.047","8.54497051126846","0.062","4.97832064210138"
"Pm 002 (25) 22-Jul-24_18-22-58_00517xypts.csv","Pm","002","25","22-Jul-24","9.00607680936748","0.075","5.34803820477469","0.113","0.28","0.0846666666666667","327","0.077","9.3876408","0.092","5.40315067380077","0.136666666666667","0.0386","0.0956666666666667","1.587","0.0883333333333333","0.0504075","0.0893333333333333","10.5091090717954","0.113333333333333","7.45336173784306"
"Pm 002 (25) 22-Jul-24_18-28-13_00519xypts.csv","Pm","002","25","22-Jul-24","11.2131313711835","0.0343333333333333","4.69302244367894","0.0596666666666667","0.326","0.046","306","0.044","18.884475","0.062","8.43031403250766","0.059","0.111","0.0283333333333333","7.14","0.0206666666666667","0.587292","0.023","13.1192561088032","0.0596666666666667","5.13939524422796"
"Pm 002 (25) 22-Jul-24_18-30-51_00520xypts.csv","Pm","002","25","22-Jul-24","11.3295136021951","0.206666666666667","5.90484879597102","0.237666666666667","0.293","0.219333333333333","276","0.209","18.079236","0.24","9.86638295913212","0.266666666666667","0.0783","0.224666666666667","5.43","0.252666666666667","0.1798335","0.219333333333333","14.1794210500617","0.238333333333333","8.95614671197457"
"Pm 002 (25) 22-Jul-24_18-33-15_00521xypts.csv","Pm","002","25","22-Jul-24","9.74570012972499","0.000333333333333333","2.25511383770997","0.0216666666666667","0.3","0.0113333333333333","432","0.00933333333333333","22.322322","0.01","9.12123264611097","0.0493333333333333","0.125","0.0163333333333333","8.82","0.00133333333333333","0.61488","0.00533333333333333","10.9572992575038","0.0343333333333333","9.74570012972499"
"Pm 002 (25) 22-Jul-24_18-40-18_00523xypts.csv","Pm","002","25","22-Jul-24","9.76505449173364","0.0586666666666667","6.46823233078698","0.0916666666666667","0.399","0.0753333333333333","972","0.059","26.1435924","0.074","8.58914292936735","0.121666666666667","0.064","0.0803333333333333","3.63","0.108666666666667","0.1384956","0.073","13.0742247600293","0.0923333333333333","8.43734805265464"
"Pm 003 (05) 07-Oct-24_18-21-52_00727xypts.csv","Pm","003","05","07-Oct-24","5.79352659145762","0.089","5.33742504555477","0.139666666666667","0.18","0.109333333333333","792","0.0893333333333333","12.1169772","0.0896666666666667","3.11967397317841","0.184","0.0507","0.146","5.94","0.139","0.196875","0.141333333333333","7.35885085697118","0.159333333333333","4.95235311905727"
"Pm 003 (05) 07-Oct-24_18-28-09_00729xypts.csv","Pm","003","05","07-Oct-24","15.2965933742071","0.178","5.61570050049066","0.252333333333333","0.189","0.191333333333333","195.6","0.188666666666667","6.1532226","0.189333333333333","12.773246983733","0.284666666666667","0.0429","0.222","1.044","0.183666666666667","0.0287361","0.208666666666667","17.6878535447259","0.279","12.8499990021477"
"Pm 003 (05) 07-Oct-24_18-30-09_00730xypts.csv","Pm","003","05","07-Oct-24","18.7358910474676","0.161","5.80749984155499","0.272666666666667","0.196","0.179666666666667","315","0.162666666666667","6.663789","0.163666666666667","17.019787723299","0.343666666666667","0.0651","0.234","0.936","0.201","0.042687","0.203333333333333","22.6588643716214","0.273666666666667","18.2251357492188"
"Pm 003 (05) 07-Oct-24_18-34-36_00731xypts.csv","Pm","003","05","07-Oct-24","7.92290951497526","0.150333333333333","5.62922768218813","0.245","0.204","0.169333333333333","249","0.167","8.6726484","0.168","4.39078484271","0.264","0.0237","0.207","2.04","0.178666666666667","0.0181152","0.201333333333333","9.71962031925001","0.245333333333333","6.91989262961119"
"Pm 003 (05) 07-Oct-24_18-36-47_00732xypts.csv","Pm","003","05","07-Oct-24","9.30786023513737","0.190666666666667","4.92270073030018","0.261333333333333","0.237","0.215333333333333","278.1","0.213","11.2987746","0.214","6.96127618112399","0.327666666666667","0.0306","0.242666666666667","2.856","0.197666666666667","0.0599256","0.199666666666667","10.9679337947507","0.285666666666667","9.22232410041385"
"Pm 003 (05) 12-Mar-25_16_52_10_01213xypts.csv","Pm","003","05","12-Mar-25","16.6722362708543","0.112333333333333","1.91625477572425","0.134666666666667","0.175","0.124666666666667","142.2","0.113333333333333","4.720911","0.123","13.0521036781637","0.150666666666667","0.0628","0.115666666666667","2.769","0.067","0.1050852","0.0703333333333333","14.5102800994147","0.143","7.6868233344001"
"Pm 003 (05) 12-Mar-25_16-57-35_01215xypts.csv","Pm","003","05","12-Mar-25","10.7861527802474","0.029","4.81317303800782","0.100333333333333","0.15","0.0476666666666667","158.4","0.0453333333333333","4.1953035","0.0463333333333333","7.79955037977988","0.143","0.054","0.108333333333333","4.83","0.101333333333333","0.189216","0.104","10.7956640405487","0.123","9.86856454975654"
"Pm 003 (05) 12-Mar-25_17-02-54_01217xypts.csv","Pm","003","05","12-Mar-25","17.5613890822389","0.0696666666666667","4.02691466062704","0.139666666666667","0.116","0.096","232.8","0.103","3.6504168","0.07","11.0616163628017","0.171","0.0469","0.0926666666666667","4.26","0.037","0.100386","0.04","14.2092966328042","0.143333333333333","15.1253828534716"
"Pm 003 (05) 12-Mar-25_17-04-48_01218xypts.csv","Pm","003","05","12-Mar-25","22.2906603344874","0.205333333333333","4.78939281250357","0.293333333333333","0.127","0.229","189","0.205666666666667","3.39905592","0.227333333333333","14.5545490662395","0.29","0.0573","0.252","3.45","0.157333333333333","0.0975918","0.247666666666667","19.3294309320655","0.293333333333333","18.80235138198"
"Pm 003 (10) 07-Aug-24_17-55-05_00598xypts.csv","Pm","003","10","07-Aug-24","13.3413187642275","0.0616666666666667","5.5560573695786","0.111","0.266","0.0706666666666667","426","0.062","10.2398313","0.078","10.0754946715042","0.118333333333333","0.0654","0.095","2.826","0.136333333333333","0.0853074","0.087","15.2695739831837","0.111666666666667","11.6096654676298"
"Pm 003 (10) 07-Aug-24_17-57-14_00599xypts.csv","Pm","003","10","07-Aug-24","9.95522562196515","0.0676666666666667","5.85076606280135","0.11","0.243","0.0886666666666667","203.1","0.068","7.6181094","0.087","6.20694008073069","0.135333333333333","0.0472","0.102","3.93","0.0566666666666667","0.104838","0.0936666666666667","10.790540526822","0.116333333333333","9.36778381568297"
"Pm 003 (10) 07-Aug-24_18_03_02_00601xypts.csv","Pm","003","10","07-Aug-24","5.6950265958294","0.0556666666666667","3.76942158603423","0.101","0.156","0.067","173.4","0.0586666666666667","3.884925","0.0656666666666667","4.47953605631369","0.131666666666667","0.0295","0.0923333333333333","1.32","0.0376666666666667","0.0184965","0.078","7.43029005256","0.103","4.91174269968581"
"Pm 003 (10) 07-Aug-24_18_05_13_00602xypts.csv","Pm","003","10","07-Aug-24","11.8499176074945","0.0516666666666667","4.51069292182987","0.106","0.195","0.061","262.8","0.0536666666666667","6.3972042","0.0546666666666667","9.10508532582719","0.117666666666667","0.0599","0.086","3.42","0.151","0.1071105","0.0783333333333333","13.2501749940518","0.107666666666667","10.4902438833721"
"Pm 003 (15) 14-Mar-25_19-42-48_01247xypts.csv","Pm","003","15","14-Mar-25","5.32604241446093","0.031","2.07859522291506","0.0553333333333333","0.293","0.0526666666666667","408","0.0506666666666667","19.317426","0.0513333333333333","7.41173978282222","0.0833333333333333","0.0512","0.0416666666666667","2.427","0.000666666666666667","0.0684648","0.0346666666666667","8.67510046140249","0.075","3.08700484746283"
"Pm 003 (15) 15-Jul-24_18-33-01_00462xypts.csv","Pm","003","15","15-Jul-24","15.527848232946","0.438333333333333","5.19007949568488","0.482333333333333","0.435","0.468","621","0.466","42.999264","0.466666666666667","16.9158609679235","0.519333333333333","0.0865","0.466","1.941","0.442","0.1270431","0.443333333333333","21.6175963206665","0.494333333333333","10.9834239348179"
"Pm 003 (15) 15-Jul-24_18-36-44_00463xypts.csv","Pm","003","15","15-Jul-24","5.74327209815926","0.064","4.21878746396841","0.102","0.273","0.0793333333333333","283.5","0.0683333333333333","9.7227","0.078","2.0219549624371","0.126666666666667","0.0243","0.0863333333333333","2.97","0.0373333333333333","0.0416556","0.0806666666666667","5.80675818784538","0.102333333333333","5.64643301595101"
"Pm 003 (20) 05-Mar-25_18_23_52_01164xypts.csv","Pm","003","20","05-Mar-25","11.7990418771436","0.0403333333333333","3.37149236563421","0.0843333333333333","0.19","0.0453333333333333","450","0.0433333333333333","12.1326","0.0443333333333333","7.34956019417355","0.0813333333333333","0.0585","0.061","1.98","0.051","0.0929196","0.0526666666666667","10.7045900620027","0.084","9.27564194350757"
"Pm 003 (20) 05-Mar-25_18_26_39_01165xypts.csv","Pm","003","20","05-Mar-25","5.05439394326309","0.0443333333333333","3.56354327167553","0.0713333333333333","0.248","0.0583333333333333","140.4","0.0663333333333333","3.7265364","0.0563333333333333","3.00349298046877","0.099","0.0313","0.059","2.235","0.04","0.0419328","0.042","6.41485554859928","0.072","4.56552480606053"
"Pm 003 (20) 05-Mar-25_18_28_35_01166xypts.csv","Pm","003","20","05-Mar-25","15.0572340702198","0.501333333333333","3.43075945248097","0.541","0.167","0.533","315","0.503","7.583706","0.503666666666667","13.1924190906252","0.558333333333333","0.0667","0.527","1.551","0.501","0.0766314","0.520666666666667","15.9840024298631","0.553333333333333","10.0173502514838"
"Pm 003 (20) 05-Mar-25_18-19-46_01162xypts.csv","Pm","003","20","05-Mar-25","15.2264589703486","0.0306666666666667","5.70865081011335","0.0873333333333333","0.201","0.0636666666666667","293.4","0.0616666666666667","9.8763519","0.0626666666666667","11.9804143431638","0.0866666666666667","0.0788","0.0543333333333333","2.739","0.0346666666666667","0.1384128","0.0366666666666667","17.6870909100483","0.0873333333333333","13.2413726816763"
"Pm 003 (20) 05-Mar-25_18-21-51_01163xypts.csv","Pm","003","20","05-Mar-25","12.847966317121","0.119666666666667","4.24365303259934","0.159333333333333","0.195","0.121666666666667","489","0.12","13.482144","0.153","7.40706418245348","0.175","0.0476","0.144","1.428","0.203","0.0455712","0.133666666666667","11.4284554701462","0.174333333333333","11.3768584073731"
"Pm 003 (20) 08-Jul-24_18_51_44_00400xypts.csv","Pm","003","20","08-Jul-24","13.7671251990568","0.232333333333333","5.28055316295624","0.271","0.198","0.236333333333333","324","0.232666666666667","7.460718","0.234333333333333","9.81515225553519","0.278","0.0575","0.249666666666667","2.136","0.216","0.080784","0.218","15.0029312403927","0.271666666666667","9.35582808564068"
"Pm 003 (20) 08-Jul-24_18-57-33_00401xypts.csv","Pm","003","20","08-Jul-24","6.3742397759385","0.207666666666667","3.96217818277391","0.239666666666667","0.292","0.214","208.8","0.208","9.4198005","0.212","5.44556031682324","0.249666666666667","0.0712","0.207333333333333","4.47","0.287666666666667","0.218115","0.200666666666667","9.3577000771458","0.24","6.11719940769119"
"Pm 003 (25) 19-Mar-25_16_58_57_01263xypts.csv","Pm","003","25","19-Mar-25","21.6431149396459","0.088","3.61130892876421","0.129","0.145","0.094","237.3","0.116333333333333","3.8464497","0.0923333333333333","14.4534260150612","0.142333333333333","0.094","0.108666666666667","15.66","0.043","0.38346","0.103","17.6890015074645","0.139333333333333","16.3419373339777"
"Pm 003 (25) 22-Jul-24_18-51-09_00525xypts.csv","Pm","003","25","22-Jul-24","21.119119257231","0.393666666666667","6.19645363716034","0.425333333333333","0.28","0.396666666666667","516","0.394","17.460972","0.395333333333333","19.9249244000312","0.425666666666667","0.059","0.412","6.03","0.457","0.085995","0.408","26.1201426284701","0.425666666666667","8.97459400417577"
"Pm 003 (25) 22-Jul-24_18-54-43_00527xypts.csv","Pm","003","25","22-Jul-24","12.0340883416037","0.247666666666667","4.12882784912812","0.269","0.319","0.249333333333333","471","0.248","33.861588","0.28","7.8869966483704","0.282333333333333","0.0729","0.260333333333333","2.742","0.23","0.1505424","0.254","11.7798943197599","0.277333333333333","7.92447549433936"
"Pm 003 (25) 24-Mar-25_22_48_19_01317xypts.csv","Pm","003","25","24-Mar-25","12.6575982313037","0.064","4.94345737287783","0.113666666666667","0.267","0.092","363","0.0643333333333333","11.2604655","0.0903333333333333","10.969010541061","0.147","0.0521","0.0793333333333333","1.386","0.0263333333333333","0.05772","0.0743333333333333","14.3809577043314","0.115","9.14356276118301"
"Pm 003 (25) 24-Mar-25_22_50_47_01318xypts.csv","Pm","003","25","24-Mar-25","4.95168430180382","0.067","3.16470285335957","0.100666666666667","0.169","0.077","108.6","0.0673333333333333","2.6913597","0.075","6.53919807882908","0.106","0.0428","0.0556666666666667","2.544","0.045","0.0753972","0.0483333333333333","9.59313915644844","0.101666666666667","2.46970287044354"
"Pm 003 (25) 24-Mar-25_22_53_59_01319xypts.csv","Pm","003","25","24-Mar-25","16.6945446586026","0.0583333333333333","3.96455403782361","0.104","0.166","0.0673333333333333","141","0.0586666666666667","2.9063394","0.0653333333333333","9.76985623411073","0.119333333333333","0.066","0.0756666666666667","2.148","0.0503333333333333","0.0959769","0.052","13.6321589813031","0.107","13.9299859060096"
"Pm 003 (25) 24-Mar-25_22-45-06_01316xypts.csv","Pm","003","25","24-Mar-25","13.6467098991623","0.04","4.69300914617773","0.092","0.165","0.0566666666666667","375","0.0733333333333333","6.746889","0.043","11.6970035122341","0.114","0.0569","0.0726666666666667","1.71","0.0243333333333333","0.0529482","0.0543333333333333","15.5258371105396","0.103666666666667","11.4001744055593"
"Pm 003 (25) 24-Mar-25_23-00-33_01321xypts.csv","Pm","003","25","24-Mar-25","18.273405480957","0.071","4.69817765776505","0.112666666666667","0.181","0.088","357","0.0713333333333333","5.6901894","0.0866666666666667","13.2292064002274","0.151","0.0756","0.0636666666666667","3.27","0.0243333333333333","0.1463868","0.0546666666666667","17.4891550768397","0.122666666666667","10.2882027176473"
"Pm 004 (10) 07-Aug-24_18-19-00_00603xypts.csv","Pm","004","10","07-Aug-24","5.32699877938634","0.0713333333333333","1.98956263151824","0.1","0.216","0.0773333333333333","180.3","0.0913333333333333","7.8514542","0.076","2.67556138222051","0.105","0.023","0.076","2.322","0.043","0.014763","0.0673333333333333","4.62195757376297","0.100333333333333","3.95211620081285"
"Pm 004 (10) 07-Aug-24_18-25-36_00604xypts.csv","Pm","004","10","07-Aug-24","13.3877856984733","0.14","6.08600113436861","0.211666666666667","0.168","0.152666666666667","166.2","0.173333333333333","3.9720969","0.160666666666667","9.89216262004874","0.310333333333333","0.038","0.181666666666667","1.455","0.149","0.0357417","0.151333333333333","14.5036719091431","0.215","11.9210402988382"
"Pm 004 (10) 07-Aug-24_18-41-11_00605xypts.csv","Pm","004","10","07-Aug-24","15.8353120616898","0.061","5.28511289235024","0.135","0.185","0.0836666666666667","204.3","0.0626666666666667","6.2600892","0.0823333333333333","9.73116315559149","0.148666666666667","0.0423","0.0966666666666667","1.05","0.0546666666666667","0.0210516","0.075","14.8395822394619","0.149","13.9559402328727"
"Pm 004 (10) 07-Aug-24_18-42-54_00606xypts.csv","Pm","004","10","07-Aug-24","20.1545746220771","0.179333333333333","3.89951417381166","0.250666666666667","0.145","0.207666666666667","264.6","0.179666666666667","4.7222406","0.18","18.3047079412134","0.271333333333333","0.0732","0.221666666666667","1.902","0.183","0.0891594","0.183666666666667","21.5251254632363","0.258333333333333","15.3401175067647"
"Pm 004 (15) 15-Jul-24_18_54_16_00468xypts.csv","Pm","004","15","15-Jul-24","15.1398210948611","0.0496666666666667","5.08880163387831","0.114","0.203","0.065","155.7","0.0736666666666667","5.2597314","0.0743333333333333","11.5111620896193","0.110666666666667","0.0743","0.0733333333333333","1.866","0.062","0.11574","0.065","16.5906252572173","0.113666666666667","12.4164860819875"
"Pm 004 (15) 15-Jul-24_18-50-44_00466xypts.csv","Pm","004","15","15-Jul-24","10.7272680950176","0.037","6.01562078899666","0.091","0.234","0.046","209.4","0.0703333333333333","4.4874","0.039","7.2106332553866","0.0973333333333333","0.108","0.0603333333333333","11.37","0.0413333333333333","0.671058","0.056","13.1149856633519","0.0916666666666667","10.8449969334064"
"Pm 004 (15) 15-Jul-24_18-52-34_00467xypts.csv","Pm","004","15","15-Jul-24","25.334433472131","0.56","6.25265951597099","0.612","0.188","0.579","327","0.560333333333333","7.7331198","0.569333333333333","28.4603970745433","0.63","0.113","0.59","2.319","0.686333333333333","0.1844262","0.555333333333333","34.3569184626547","0.631","19.1179872607076"
"Pm 004 (15) 15-Jul-24_18-57-11_00469xypts.csv","Pm","004","15","15-Jul-24","23.0853496587857","0.0796666666666667","113.957498589153","0.2","-0.201","0.113","33","0.113","0.74463417","0.0933333333333333","19.533068474243","0.143666666666667","0.0895","0.100666666666667","1.968","0.0523333333333333","0.10056","0.093","132.711873415912","0.2","15.9446564623252"
"Pm 004 (20) 08-Jul-24_19-15-35_00406xypts.csv","Pm","004","20","08-Jul-24","18.3985444492776","0.0496666666666667","5.33378953709159","0.107","0.266","0.0543333333333333","438","0.052","17.291448","0.053","20.5150305106307","0.116","0.0925","0.054","3.03","0.0293333333333333","0.2079","0.0303333333333333","25.5807487837504","0.108666666666667","13.5551425247253"
"Pm 004 (20) 08-Jul-24_19-19-01_00407xypts.csv","Pm","004","20","08-Jul-24","15.8013880887754","0.0426666666666667","4.97558019458303","0.0893333333333333","0.284","0.046","498","0.043","15.862959","0.044","11.4881456990056","0.0953333333333333","0.0661","0.0593333333333333","1.869","0.00766666666666667","0.0634311","0.046","16.3480950212532","0.0896666666666667","11.3624296917714"
"Pm 004 (20) 08-Jul-24_19-21-57_00405xypts.csv","Pm","004","20","08-Jul-24","11.2073672953642","0.150666666666667","4.14810338289323","0.183333333333333","0.275","0.155333333333333","393","0.152666666666667","16.30422","0.153666666666667","15.2128143246092","0.213333333333333","0.0941","0.167666666666667","2.403","0.160666666666667","0.200976","0.161666666666667","16.9382540323665","0.192333333333333","6.58778481790329"
"Pm 004 (20) 08-Jul-24_19-21-57_00408xypts.csv","Pm","004","20","08-Jul-24","33.6784180250427","0.0266666666666667","7.04250160364576","0.117333333333333","0.392","0.0476666666666667","630","0.06","34.075155","0.0463333333333333","18.5117496895896","0.0956666666666667","0.0954","0.0473333333333333","5.37","0.000666666666666667","0.205662","0.00433333333333333","25.267351300177","0.117333333333333","29.1861099095363"
"Pm 004 (20) 08-Jul-24_19-24-04_00409xypts.csv","Pm","004","20","08-Jul-24","17.1435309644148","0.0743333333333333","6.09883297254716","0.130333333333333","0.235","0.106333333333333","303","0.104","11.7405342","0.105","16.7211433460545","0.132333333333333","0.0824","0.100666666666667","2.367","0.052","0.1087809","0.0536666666666667","22.8122733953579","0.130666666666667","11.497727012866"
"Pm 004 (25) 22-Jul-24_19_07_13_00529xypts.csv","Pm","004","25","22-Jul-24","18.3837630357761","0.083","5.21791796831654","0.129","0.269","0.0873333333333333","435","0.0836666666666667","15.1643373","0.0856666666666667","20.2688776386469","0.160333333333333","0.0938","0.106333333333333","2.745","0.0513333333333333","0.1660068","0.069","23.8509397869229","0.132333333333333","12.020473332437"
"Pm 004 (25) 22-Jul-24_19-09-04_00530xypts.csv","Pm","004","25","22-Jul-24","3.37876031690138","0.065","2.770990849381","0.08","0.241","0.0723333333333333","366","0.0693333333333333","12.6956025","0.0706666666666667","3.08492311422548","0.104","0.0205","0.0553333333333333","1.734","0.049","0.025632","0.0506666666666667","5.12236726559029","0.0806666666666667","1.91752833114749"
"Pm 004 (25) 22-Jul-24_19-10-30_00531xypts.csv","Pm","004","25","22-Jul-24","4.74819430487197","0.014","2.40494341828646","0.0253333333333333","0.17","0.0183333333333333","253.5","0.0153333333333333","6.125301","0.017","2.81108995613184","0.0366666666666667","0.0408","0.0123333333333333","3.45","0.002","0.088434","0.00533333333333333","4.94593834271662","0.0286666666666667","3.54154958432822"
"Pm 004 (25) 22-Jul-24_19-12-21_00532xypts.csv","Pm","004","25","22-Jul-24","13.5285688312455","0.289","6.18390878861072","0.333","0.216","0.305333333333333","348","0.289333333333333","7.5406602","0.322333333333333","4.04599957011278","0.255","0.0152","0.306333333333333","2.43","0.3","0.0323712","0.267666666666667","9.33077476772408","0.333333333333333","9.3736364273362"
"pm 005 (05) 06-Aug-24_18-23-22_00582xypts.csv","pm","005","05","06-Aug-24","7.95427528934931","0.0396666666666667","3.82501497939309","0.0803333333333333","0.274","0.0433333333333333","603","0.0413333333333333","22.0215","0.0423333333333333","6.34199273235257","0.0956666666666667","0.0472","0.0716666666666667","3.45","0.135333333333333","0.106974","0.125","10.0645429281904","0.098","6.77140949011289"
"Pm 005 (05) 26-Mar-25_16_56_13_01326xypts.csv","Pm","005","05","26-Mar-25","7.24401406321578","0.0813333333333333","3.20343293380374","0.139666666666667","0.0959","0.0943333333333333","54.3","0.092","1.10848752","0.0926666666666667","5.33462439110173","0.151333333333333","0.025","0.127666666666667","1.2","0.0423333333333333","0.01683","0.118666666666667","8.4743563500268","0.147333333333333","5.67780327220389"
"Pm 005 (05) 26-Mar-25_16-50-20_01324xypts.csv","Pm","005","05","26-Mar-25","7.5712364650329","0.026","3.47220413070237","0.083","0.228","0.058","235.2","0.0263333333333333","9.1862064","0.0263333333333333","5.72558962454538","0.153","0.0296","0.0653333333333333","1.332","0.00266666666666667","0.024327","0.059","8.31535088372531","0.100333333333333","6.68062831405527"
"Pm 005 (05) 26-Mar-25_16-53-12_01325xypts.csv","Pm","005","05","26-Mar-25","6.82393640170395","0.0153333333333333","3.37930557172597","0.0813333333333333","0.133","0.0206666666666667","169.8","0.018","3.6011385","0.019","3.77521317969751","0.126","0.0293","0.0616666666666667","1.08","0.117666666666667","0.0241629","0.0533333333333333","6.76861552929755","0.0816666666666667","6.75256749596887"
