pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,710.314230,444.938548
NaN,NaN,NaN,NaN,709.990000,445.000000
NaN,NaN,NaN,NaN,710.000000,445.020000
NaN,NaN,NaN,NaN,709.990000,445.020000
NaN,NaN,NaN,NaN,710.000000,445.020000
NaN,NaN,NaN,NaN,710.000000,445.040000
NaN,NaN,NaN,NaN,710.010000,445.040000
NaN,NaN,NaN,NaN,710.010000,445.050000
NaN,NaN,NaN,NaN,710.010000,445.050000
NaN,NaN,NaN,NaN,710.010000,445.060000
NaN,NaN,NaN,NaN,710.010000,445.050000
NaN,NaN,NaN,NaN,710.020000,445.080000
NaN,NaN,NaN,NaN,710.020000,445.090000
NaN,NaN,NaN,NaN,710.020000,445.090000
NaN,NaN,NaN,NaN,710.020000,445.110000
NaN,NaN,NaN,NaN,710.020000,445.150000
NaN,NaN,NaN,NaN,710.030000,445.140000
NaN,NaN,NaN,NaN,710.030000,445.150000
NaN,NaN,NaN,NaN,710.040000,445.170000
NaN,NaN,NaN,NaN,710.040000,445.160000
NaN,NaN,NaN,NaN,710.050000,445.170000
NaN,NaN,NaN,NaN,710.050000,445.180000
NaN,NaN,NaN,NaN,710.040000,445.190000
NaN,NaN,NaN,NaN,710.040000,445.220000
NaN,NaN,NaN,NaN,710.050000,445.230000
NaN,NaN,NaN,NaN,710.050000,445.240000
NaN,NaN,NaN,NaN,710.050000,445.250000
NaN,NaN,NaN,NaN,710.060000,445.260000
NaN,NaN,NaN,NaN,710.060000,445.270000
NaN,NaN,NaN,NaN,710.070000,445.260000
NaN,NaN,NaN,NaN,710.030000,445.350000
NaN,NaN,NaN,NaN,710.040000,445.360000
NaN,NaN,NaN,NaN,710.040000,445.350000
NaN,NaN,NaN,NaN,710.050000,445.380000
NaN,NaN,NaN,NaN,710.050000,445.380000
NaN,NaN,NaN,NaN,710.050000,445.380000
NaN,NaN,NaN,NaN,710.060000,445.390000
NaN,NaN,NaN,NaN,710.060000,445.380000
NaN,NaN,NaN,NaN,710.050000,445.390000
NaN,NaN,NaN,NaN,710.060000,445.390000
NaN,NaN,NaN,NaN,710.060000,445.410000
NaN,NaN,NaN,NaN,710.050000,445.410000
NaN,NaN,NaN,NaN,710.040000,445.430000
NaN,NaN,NaN,NaN,710.050000,445.420000
NaN,NaN,NaN,NaN,710.040000,445.410000
NaN,NaN,NaN,NaN,710.040000,445.460000
NaN,NaN,NaN,NaN,710.030000,445.470000
NaN,NaN,NaN,NaN,710.020000,445.470000
NaN,NaN,NaN,NaN,710.020000,445.500000
NaN,NaN,NaN,NaN,710.010000,445.640000
NaN,NaN,NaN,NaN,710.000000,445.660000
NaN,NaN,NaN,NaN,710.000000,445.660000
NaN,NaN,NaN,NaN,710.000000,445.700000
NaN,NaN,NaN,NaN,710.000000,445.700000
NaN,NaN,NaN,NaN,709.990000,445.700000
NaN,NaN,NaN,NaN,710.000000,445.710000
NaN,NaN,NaN,NaN,710.000000,445.720000
NaN,NaN,NaN,NaN,709.990000,445.710000
NaN,NaN,NaN,NaN,710.000000,445.710000
NaN,NaN,NaN,NaN,709.990000,445.700000
NaN,NaN,NaN,NaN,709.990000,445.740000
NaN,NaN,NaN,NaN,710.000000,445.740000
NaN,NaN,NaN,NaN,709.990000,445.760000
NaN,NaN,NaN,NaN,709.980000,445.780000
NaN,NaN,NaN,NaN,709.980000,445.770000
